Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
23-Nov-2017	sub236	933	  1	  1	  1	 2.00	  6	  3	 0.000	 0.019	 0.499	 4.279	 6.501	 3.776	24027.813	
23-Nov-2017	sub236	933	  1	  2	  1	 0.00	  6	  1	10.465	10.463	10.960	12.204	16.962	 1.226	24027.813	
23-Nov-2017	sub236	933	  1	  3	  1	 2.00	  9	  2	18.462	18.471	18.968	21.140	24.969	 2.163	24027.813	
23-Nov-2017	sub236	933	  1	  4	  1	 6.00	 12	  4	30.796	30.789	31.303	32.894	37.304	 1.579	24027.813	
23-Nov-2017	sub236	933	  1	  5	  1	 2.00	  7	  1	43.034	43.040	43.538	46.008	49.539	 2.465	24027.813	
23-Nov-2017	sub236	933	  1	  6	  1	 6.00	  9	  4	51.611	51.611	52.109	54.032	58.110	 1.909	24027.813	
23-Nov-2017	sub236	933	  1	  7	  1	 6.00	 12	  2	64.051	64.045	64.559	67.494	70.544	 2.930	24027.813	
23-Nov-2017	sub236	933	  1	  8	  1	 6.00	 12	  4	74.566	74.573	75.070	76.281	81.072	 1.203	24027.813	
23-Nov-2017	sub236	933	  1	  9	  1	 4.00	  7	  3	84.269	84.271	84.769	88.482	90.770	 3.712	24027.813	
23-Nov-2017	sub236	933	  1	 10	  1	 4.00	  9	  4	92.684	92.677	93.191	94.849	99.192	 1.650	24027.813	
23-Nov-2017	sub236	933	  1	 11	  1	 6.00	 12	  4	101.482	101.480	101.978	103.105	107.979	 1.118	24027.813	
23-Nov-2017	sub236	933	  1	 12	  1	 2.00	  9	  2	112.619	112.621	113.118	115.688	119.120	 2.562	24027.813	
23-Nov-2017	sub236	933	  1	 13	  1	 2.00	  7	  1	120.698	120.695	121.192	122.303	127.194	 1.103	24027.813	
