Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
15-Dec-2017	sub233	939	  1	  1	  1	 0.00	  6	  3	 0.000	 0.009	 0.507	 1.965	 6.508	 1.441	516678.855	
15-Dec-2017	sub233	939	  1	  2	  1	 0.00	  6	  1	10.465	10.470	10.968	12.393	16.969	 1.420	516678.855	
15-Dec-2017	sub233	939	  1	  3	  1	 4.00	  9	  2	18.462	18.461	18.959	22.108	24.960	 3.141	516678.855	
15-Dec-2017	sub233	939	  1	  4	  1	 6.00	 12	  4	30.796	30.796	31.293	33.282	37.294	 1.973	516678.855	
15-Dec-2017	sub233	939	  1	  5	  1	 2.00	  7	  1	43.034	43.031	43.528	45.468	49.529	 1.938	516678.855	
15-Dec-2017	sub233	939	  1	  6	  1	 4.00	  9	  4	51.611	51.618	52.116	54.072	58.117	 1.942	516678.855	
15-Dec-2017	sub233	939	  1	  7	  1	 6.00	 12	  2	64.051	64.052	64.549	66.373	70.551	 1.819	516678.855	
15-Dec-2017	sub233	939	  1	  8	  1	 6.00	 12	  4	74.566	74.563	75.060	76.237	81.062	 1.172	516678.855	
15-Dec-2017	sub233	939	  1	  9	  1	 2.00	  7	  3	84.269	84.261	84.775	86.715	90.777	 1.929	516678.855	
15-Dec-2017	sub233	939	  1	 10	  1	 4.00	  9	  4	92.684	92.683	93.181	94.722	99.182	 1.540	516678.855	
15-Dec-2017	sub233	939	  1	 11	  1	 6.00	 12	  4	101.482	101.486	101.984	103.227	107.985	 1.240	516678.855	
15-Dec-2017	sub233	939	  1	 12	  1	 4.00	  9	  2	112.619	112.627	113.125	116.175	119.126	 3.043	516678.855	
15-Dec-2017	sub233	939	  1	 13	  1	 2.00	  7	  1	120.698	120.701	121.198	122.641	127.200	 1.440	516678.855	
15-Dec-2017	sub233	939	  1	 14	  1	 6.00	 12	  4	130.751	130.748	131.245	132.240	137.246	 0.978	516678.855	
15-Dec-2017	sub233	939	  1	 15	  1	 6.00	 12	  2	141.733	141.739	142.237	143.231	148.238	 0.985	516678.855	
15-Dec-2017	sub233	939	  1	 16	  1	 2.00	  7	  3	153.757	153.759	154.256	156.295	160.257	 2.038	516678.855	
15-Dec-2017	sub233	939	  1	 17	  1	 0.00	  6	  1	162.020	162.015	162.529	164.385	168.513	 1.845	516678.855	
15-Dec-2017	sub233	939	  1	 18	  1	 2.00	  9	  4	171.409	171.415	171.912	176.256	177.914	 4.340	516678.855	
15-Dec-2017	sub233	939	  1	 19	  1	 0.00	  6	  1	179.441	179.439	179.936	180.831	185.938	 0.884	516678.855	
15-Dec-2017	sub233	939	  1	 20	  1	 0.00	  6	  3	190.021	190.016	190.530	191.442	196.515	 0.898	516678.855	
15-Dec-2017	sub233	939	  1	 21	  1	 6.00	 12	  2	200.889	200.891	201.389	202.649	207.390	 1.247	516678.855	
15-Dec-2017	sub233	939	  1	 22	  1	 6.00	 12	  4	210.809	210.805	211.303	212.165	217.304	 0.860	516678.855	
15-Dec-2017	sub233	939	  1	 23	  1	 2.00	  7	  1	222.904	222.908	223.405	225.809	229.406	 2.390	516678.855	
15-Dec-2017	sub233	939	  1	 24	  1	 4.00	  9	  2	232.261	232.258	232.755	233.916	238.757	 1.151	516678.855	
15-Dec-2017	sub233	939	  1	 25	  1	 4.00	  9	  4	244.432	244.427	244.941	246.018	250.925	 1.061	516678.855	
15-Dec-2017	sub233	939	  1	 26	  1	 2.00	  7	  3	255.540	255.534	256.048	257.209	262.033	 1.153	516678.855	
15-Dec-2017	sub233	939	  1	 27	  1	 2.00	  7	  1	268.923	268.930	269.427	270.604	275.428	 1.166	516678.855	
15-Dec-2017	sub233	939	  1	 28	  1	 0.00	  6	  3	281.337	281.330	281.844	283.154	287.846	 1.300	516678.855	
15-Dec-2017	sub233	939	  1	 29	  1	 4.00	  9	  4	289.370	289.371	289.868	292.289	295.870	 2.436	516678.855	
15-Dec-2017	sub233	939	  1	 30	  1	 4.00	  9	  2	301.985	301.988	302.485	303.364	308.486	 0.875	516678.855	
15-Dec-2017	sub233	939	  1	 31	  1	 6.00	 12	  2	310.457	310.459	310.957	313.410	316.958	 2.451	516678.855	
15-Dec-2017	sub233	939	  1	 32	  1	 6.00	 12	  4	320.958	320.953	321.451	322.346	327.452	 0.892	516678.855	
15-Dec-2017	sub233	939	  1	 33	  1	 4.00	  9	  4	328.913	328.911	329.408	331.580	335.410	 2.158	516678.855	
15-Dec-2017	sub233	939	  1	 34	  1	 4.00	  9	  4	338.109	338.112	338.610	340.698	344.611	 2.084	516678.855	
15-Dec-2017	sub233	939	  1	 35	  1	 2.00	  7	  1	350.009	350.016	350.513	352.751	356.514	 2.229	516678.855	
15-Dec-2017	sub233	939	  1	 36	  1	 2.00	  7	  3	358.613	358.620	359.117	362.565	365.119	 3.440	516678.855	
15-Dec-2017	sub233	939	  1	 37	  1	 4.00	  9	  2	367.529	367.522	368.036	369.048	374.038	 1.008	516678.855	
15-Dec-2017	sub233	939	  1	 38	  1	 0.00	  6	  3	380.053	380.056	380.553	384.068	386.555	 3.507	516678.855	
15-Dec-2017	sub233	939	  1	 39	  1	 4.00	  9	  2	390.470	390.467	390.965	392.888	396.966	 1.919	516678.855	
15-Dec-2017	sub233	939	  1	 40	  1	 0.00	  6	  1	403.340	403.349	403.846	404.741	409.847	 0.894	516678.855	
15-Dec-2017	sub233	939	  1	 41	  1	 2.00	  7	  1	415.499	415.501	415.998	417.540	422.000	 1.533	516678.855	
15-Dec-2017	sub233	939	  1	 42	  1	 2.00	  7	  3	427.237	427.238	427.736	429.443	433.737	 1.691	516678.855	
15-Dec-2017	sub233	939	  1	 43	  1	 0.00	  6	  1	440.073	440.070	440.568	441.363	446.569	 0.787	516678.855	
15-Dec-2017	sub233	939	  1	 44	  1	 2.00	  7	  3	449.546	449.553	450.050	451.327	456.052	 1.271	516678.855	
15-Dec-2017	sub233	939	  1	 45	  1	 6.00	 12	  4	461.119	461.125	461.622	462.700	467.624	 1.075	516678.855	
15-Dec-2017	sub233	939	  1	 46	  1	 0.00	  6	  1	469.101	469.099	469.597	471.221	475.598	 1.613	516678.855	
