Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
11-Sep-2013	sub129	930	  2	  1	  1	 2.00	  9	  2	 0.000	 0.012	 0.496	 3.285	 6.508	 2.786	10667.333	
11-Sep-2013	sub129	930	  2	  2	  1	 0.00	  7	  3	 8.270	 8.278	 8.762	11.401	14.775	 2.632	10667.333	
11-Sep-2013	sub129	930	  2	  3	  1	 0.00	  6	  1	20.015	20.018	20.519	22.540	26.515	 2.011	10667.333	
11-Sep-2013	sub129	930	  2	  4	  1	 4.00	 12	  2	32.169	32.176	32.677	36.301	38.672	 3.613	10667.333	
11-Sep-2013	sub129	930	  2	  5	  1	 0.00	  7	  1	44.110	44.116	44.617	46.538	50.612	 1.905	10667.333	
11-Sep-2013	sub129	930	  2	  6	  1	 0.00	  6	  1	55.939	55.940	56.441	58.211	62.436	 1.761	10667.333	
11-Sep-2013	sub129	930	  2	  7	  1	 0.00	  6	  3	69.027	69.032	69.533	71.337	75.529	 1.789	10667.333	
11-Sep-2013	sub129	930	  2	  8	  1	 4.00	 12	  2	78.047	78.050	78.551	80.338	84.546	 1.779	10667.333	
11-Sep-2013	sub129	930	  2	  9	  1	 0.00	  7	  3	86.913	86.918	87.419	90.091	93.414	 2.655	10667.333	
11-Sep-2013	sub129	930	  2	 10	  1	 2.00	  9	  4	95.596	95.602	96.103	98.274	102.098	 2.155	10667.333	
11-Sep-2013	sub129	930	  2	 11	  1	 2.00	  9	  4	104.158	104.152	104.653	106.907	110.665	 2.246	10667.333	
11-Sep-2013	sub129	930	  2	 12	  1	 2.00	  9	  2	113.265	113.270	113.771	116.259	119.766	 2.479	10667.333	
11-Sep-2013	sub129	930	  2	 13	  1	 0.00	  6	  3	123.707	123.707	124.208	125.561	130.204	 1.346	10667.333	
