Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
09-Sep-2013	sub123	919	  2	  1	  1	 2.00	  6	  3	 0.000	 0.012	 0.496	 3.419	 6.509	 2.906	13545.914	
09-Sep-2013	sub123	919	  2	  2	  1	 0.00	  6	  1	10.465	10.466	10.967	13.773	16.963	 2.787	13545.914	
09-Sep-2013	sub123	919	  2	  3	  1	 4.00	  9	  2	18.462	18.466	18.967	20.937	24.962	 1.956	13545.914	
09-Sep-2013	sub123	919	  2	  4	  1	 2.00	 12	  4	30.796	30.790	31.291	35.432	37.303	 4.136	13545.914	
09-Sep-2013	sub123	919	  2	  5	  1	 4.00	  7	  1	43.034	43.031	43.532	47.323	49.527	 3.783	13545.914	
09-Sep-2013	sub123	919	  2	  6	  1	 4.00	  9	  4	51.611	51.615	52.116	55.573	58.111	 3.439	13545.914	
09-Sep-2013	sub123	919	  2	  7	  1	 2.00	 12	  2	64.051	64.056	64.557	67.897	70.552	 3.334	13545.914	
09-Sep-2013	sub123	919	  2	  8	  1	 4.00	 12	  4	74.566	74.560	75.061	80.789	81.073	 5.718	13545.914	
09-Sep-2013	sub123	919	  2	  9	  1	 0.00	  7	  3	84.269	84.263	84.764	88.321	90.776	 3.543	13545.914	
09-Sep-2013	sub123	919	  2	 10	  1	 2.00	  9	  4	92.684	92.679	93.181	95.902	99.193	 2.718	13545.914	
09-Sep-2013	sub123	919	  2	 11	  1	 4.00	 12	  4	101.482	101.480	101.981	104.586	107.977	 2.597	13545.914	
09-Sep-2013	sub123	919	  2	 12	  1	 0.00	  9	  2	112.619	112.619	113.120	115.725	119.115	 2.587	13545.914	
09-Sep-2013	sub123	919	  2	 13	  1	 2.00	  7	  1	120.698	120.702	121.203	126.246	127.198	 5.040	13545.914	
