Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
17-Nov-2017	sub224	921	  1	  1	  1	 2.00	  6	  3	 0.000	 0.008	 0.505	 4.302	 6.507	 3.786	5871.586	
17-Nov-2017	sub224	921	  1	  2	  1	 0.00	  6	  1	10.465	10.469	10.966	13.204	16.968	 2.231	5871.586	
17-Nov-2017	sub224	921	  1	  3	  1	 0.00	  9	  2	18.462	18.460	18.957	22.124	24.958	 3.165	5871.586	
17-Nov-2017	sub224	921	  1	  4	  1	 6.00	 12	  4	30.796	30.794	31.291	33.115	37.293	 1.807	5871.586	
17-Nov-2017	sub224	921	  1	  5	  1	 0.00	  7	  1	43.034	43.029	43.526	44.969	49.528	 1.435	5871.586	
17-Nov-2017	sub224	921	  1	  6	  1	 4.00	  9	  4	51.611	51.617	52.114	56.093	58.115	 3.967	5871.586	
17-Nov-2017	sub224	921	  1	  7	  1	 0.00	 12	  2	64.051	64.050	64.548	66.106	70.549	 1.541	5871.586	
17-Nov-2017	sub224	921	  1	  8	  1	 6.00	 12	  4	74.566	74.561	75.059	76.700	81.060	 1.638	5871.586	
17-Nov-2017	sub224	921	  1	  9	  1	 2.00	  7	  3	84.269	84.276	84.774	89.415	90.775	 4.626	5871.586	
17-Nov-2017	sub224	921	  1	 10	  1	 2.00	  9	  4	92.684	92.681	93.179	95.931	99.180	 2.749	5871.586	
17-Nov-2017	sub224	921	  1	 11	  1	 0.00	 12	  4	101.482	101.485	101.982	 0.000	107.983	 0.000	5871.586	
17-Nov-2017	sub224	921	  1	 12	  1	 0.00	  9	  2	112.619	112.625	113.123	114.449	119.124	 1.324	5871.586	
17-Nov-2017	sub224	921	  1	 13	  1	 0.00	  7	  1	120.698	120.699	121.196	122.224	127.198	 1.018	5871.586	
17-Nov-2017	sub224	921	  1	 14	  1	 4.00	 12	  4	130.751	130.746	131.260	132.984	137.244	 1.707	5871.586	
17-Nov-2017	sub224	921	  1	 15	  1	 0.00	 12	  2	141.733	141.737	142.234	143.644	148.236	 1.403	5871.586	
17-Nov-2017	sub224	921	  1	 16	  1	 2.00	  7	  3	153.757	153.756	154.254	157.437	160.255	 3.167	5871.586	
17-Nov-2017	sub224	921	  1	 17	  1	 0.00	  6	  1	162.020	162.013	162.526	163.637	168.528	 1.102	5871.586	
17-Nov-2017	sub224	921	  1	 18	  1	 2.00	  9	  4	171.409	171.413	171.910	175.242	177.911	 3.326	5871.586	
17-Nov-2017	sub224	921	  1	 19	  1	 0.00	  6	  1	179.441	179.437	179.934	180.995	185.935	 1.054	5871.586	
17-Nov-2017	sub224	921	  1	 20	  1	 2.00	  6	  3	190.021	190.014	190.527	192.003	196.529	 1.468	5871.586	
17-Nov-2017	sub224	921	  1	 21	  1	 0.00	 12	  2	200.889	200.889	201.386	205.266	207.388	 3.871	5871.586	
17-Nov-2017	sub224	921	  1	 22	  1	 4.00	 12	  4	210.809	210.803	211.317	213.406	217.302	 2.085	5871.586	
17-Nov-2017	sub224	921	  1	 23	  1	 0.00	  7	  1	222.904	222.905	223.403	225.027	229.404	 1.607	5871.586	
