Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
11-Sep-2013	sub127	926	  2	  1	  1	 0.00	  9	  2	 0.000	 0.002	 0.503	 4.762	 6.498	 4.252	7650.876	
11-Sep-2013	sub127	926	  2	  2	  1	 2.00	  7	  3	 8.270	 8.269	 8.770	11.325	14.765	 2.537	7650.876	
11-Sep-2013	sub127	926	  2	  3	  1	 0.00	  6	  1	20.015	20.009	20.510	23.015	26.522	 2.494	7650.876	
11-Sep-2013	sub127	926	  2	  4	  1	 0.00	 12	  2	32.169	32.166	32.667	35.539	38.662	 2.864	7650.876	
11-Sep-2013	sub127	926	  2	  5	  1	 0.00	  7	  1	44.110	44.106	44.607	48.014	50.602	 3.404	7650.876	
11-Sep-2013	sub127	926	  2	  6	  1	 2.00	  6	  1	55.939	55.947	56.448	58.969	62.443	 2.507	7650.876	
11-Sep-2013	sub127	926	  2	  7	  1	 4.00	  6	  3	69.027	69.023	69.524	71.594	75.535	 2.063	7650.876	
11-Sep-2013	sub127	926	  2	  8	  1	 0.00	 12	  2	78.047	78.040	78.541	79.794	84.553	 1.238	7650.876	
11-Sep-2013	sub127	926	  2	  9	  1	 4.00	  7	  3	86.913	86.908	87.409	89.396	93.421	 1.978	7650.876	
11-Sep-2013	sub127	926	  2	 10	  1	 2.00	  9	  4	95.596	95.592	96.093	99.717	102.105	 3.606	7650.876	
11-Sep-2013	sub127	926	  2	 11	  1	 2.00	  9	  4	104.158	104.159	104.660	106.681	110.655	 2.007	7650.876	
11-Sep-2013	sub127	926	  2	 12	  1	 0.00	  9	  2	113.265	113.260	113.761	116.216	119.773	 2.442	7650.876	
11-Sep-2013	sub127	926	  2	 13	  1	 4.00	  6	  3	123.707	123.714	124.215	126.369	130.211	 2.148	7650.876	
11-Sep-2013	sub127	926	  2	 14	  1	 6.00	 12	  4	135.732	135.738	136.239	139.295	142.234	 3.044	7650.876	
11-Sep-2013	sub127	926	  2	 15	  1	 4.00	  7	  3	147.519	147.511	148.012	149.933	154.025	 1.911	7650.876	
11-Sep-2013	sub127	926	  2	 16	  1	 2.00	  7	  3	156.844	156.847	157.348	159.786	163.343	 2.423	7650.876	
11-Sep-2013	sub127	926	  2	 17	  1	 6.00	 12	  4	166.587	166.582	167.083	168.436	173.096	 1.336	7650.876	
11-Sep-2013	sub127	926	  2	 18	  1	 0.00	  7	  1	177.194	177.187	177.688	179.141	183.700	 1.435	7650.876	
11-Sep-2013	sub127	926	  2	 19	  1	 4.00	  6	  3	186.832	186.840	187.341	189.111	193.336	 1.759	7650.876	
11-Sep-2013	sub127	926	  2	 20	  1	 0.00	 12	  2	194.992	194.989	195.490	196.726	201.485	 1.233	7650.876	
11-Sep-2013	sub127	926	  2	 21	  1	 4.00	  9	  4	207.331	207.330	207.831	210.470	213.826	 2.636	7650.876	
11-Sep-2013	sub127	926	  2	 22	  1	 0.00	 12	  2	219.535	219.538	220.039	220.991	226.034	 0.940	7650.876	
11-Sep-2013	sub127	926	  2	 23	  1	 6.00	 12	  4	230.726	230.726	231.227	232.597	237.223	 1.352	7650.876	
11-Sep-2013	sub127	926	  2	 24	  1	 0.00	  9	  2	239.293	239.294	239.795	240.930	245.790	 1.121	7650.876	
11-Sep-2013	sub127	926	  2	 25	  1	 0.00	 12	  2	250.510	250.516	251.017	251.902	257.012	 0.882	7650.876	
11-Sep-2013	sub127	926	  2	 26	  1	 0.00	  6	  1	259.919	259.918	260.419	261.337	266.414	 0.904	7650.876	
11-Sep-2013	sub127	926	  2	 27	  1	 6.00	 12	  4	268.279	268.285	268.786	270.405	274.781	 1.618	7650.876	
11-Sep-2013	sub127	926	  2	 28	  1	 4.00	 12	  2	279.436	279.440	279.941	281.544	285.936	 1.598	7650.876	
11-Sep-2013	sub127	926	  2	 29	  1	 4.00	  6	  3	288.890	288.892	289.393	291.430	295.388	 2.034	7650.876	
11-Sep-2013	sub127	926	  2	 30	  1	 0.00	  6	  1	299.075	299.079	299.580	300.782	305.575	 1.191	7650.876	
11-Sep-2013	sub127	926	  2	 31	  1	 4.00	  6	  3	307.251	307.245	307.746	309.182	313.758	 1.425	7650.876	
11-Sep-2013	sub127	926	  2	 32	  1	 2.00	  9	  4	319.181	319.185	319.686	322.893	325.682	 3.189	7650.876	
11-Sep-2013	sub127	926	  2	 33	  1	 0.00	  7	  1	330.624	330.625	331.126	332.211	337.121	 1.069	7650.876	
11-Sep-2013	sub127	926	  2	 34	  1	 2.00	  9	  4	343.650	343.651	344.152	346.306	350.147	 2.147	7650.876	
11-Sep-2013	sub127	926	  2	 35	  1	 0.00	  9	  2	354.025	354.021	354.522	355.591	360.534	 1.057	7650.876	
11-Sep-2013	sub127	926	  2	 36	  1	 6.00	 12	  4	362.165	362.171	362.672	364.108	368.667	 1.427	7650.876	
11-Sep-2013	sub127	926	  2	 37	  1	 4.00	  7	  3	375.072	375.080	375.581	378.620	381.576	 3.030	7650.876	
11-Sep-2013	sub127	926	  2	 38	  1	 6.00	  9	  4	387.300	387.304	387.805	391.779	393.800	 3.966	7650.876	
11-Sep-2013	sub127	926	  2	 39	  1	 2.00	  6	  3	396.505	396.505	397.006	399.411	403.002	 2.397	7650.876	
11-Sep-2013	sub127	926	  2	 40	  1	 2.00	  7	  3	408.021	408.028	408.529	410.567	414.525	 2.034	7650.876	
11-Sep-2013	sub127	926	  2	 41	  1	 0.00	  6	  1	417.538	417.530	418.031	419.267	424.043	 1.219	7650.876	
