Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
04-Sep-2013	sub115	911	  2	  1	  1	 0.00	  6	  3	 0.000	 0.010	 0.494	 3.917	 6.506	 3.412	11440.390	
04-Sep-2013	sub115	911	  2	  2	  1	 0.00	  6	  1	10.465	10.464	10.965	13.286	16.960	 2.309	11440.390	
04-Sep-2013	sub115	911	  2	  3	  1	 2.00	  9	  2	18.462	18.463	18.964	22.253	24.959	 3.286	11440.390	
04-Sep-2013	sub115	911	  2	  4	  1	 6.00	 12	  4	30.796	30.804	31.305	33.376	37.300	 2.065	11440.390	
04-Sep-2013	sub115	911	  2	  5	  1	 2.00	  7	  1	43.034	43.028	43.529	45.917	49.541	 2.385	11440.390	
04-Sep-2013	sub115	911	  2	  6	  1	 2.00	  9	  4	51.611	51.612	52.113	53.432	58.108	 1.313	11440.390	
04-Sep-2013	sub115	911	  2	  7	  1	 4.00	 12	  2	64.051	64.053	64.554	68.830	70.549	 4.263	11440.390	
04-Sep-2013	sub115	911	  2	  8	  1	 4.00	 12	  4	74.566	74.574	75.058	76.194	81.070	 1.120	11440.390	
04-Sep-2013	sub115	911	  2	  9	  1	 2.00	  7	  3	84.269	84.277	84.778	86.047	90.773	 1.264	11440.390	
04-Sep-2013	sub115	911	  2	 10	  1	 2.00	  9	  4	92.684	92.677	93.178	94.430	99.190	 1.240	11440.390	
04-Sep-2013	sub115	911	  2	 11	  1	 4.00	 12	  4	101.482	101.478	101.979	103.331	107.990	 1.343	11440.390	
04-Sep-2013	sub115	911	  2	 12	  1	 2.00	  9	  2	112.619	112.616	113.117	114.687	119.112	 1.565	11440.390	
04-Sep-2013	sub115	911	  2	 13	  1	 0.00	  7	  1	120.698	120.699	121.200	123.405	127.195	 2.186	11440.390	
04-Sep-2013	sub115	911	  2	 14	  1	 4.00	 12	  4	130.751	130.752	131.253	132.689	137.249	 1.428	11440.390	
04-Sep-2013	sub115	911	  2	 15	  1	 4.00	 12	  2	141.733	141.741	142.242	143.311	148.237	 1.056	11440.390	
04-Sep-2013	sub115	911	  2	 16	  1	 0.00	  7	  3	153.757	153.765	154.266	156.153	160.261	 1.872	11440.390	
04-Sep-2013	sub115	911	  2	 17	  1	 0.00	  6	  1	162.020	162.014	162.515	163.684	168.527	 1.159	11440.390	
04-Sep-2013	sub115	911	  2	 18	  1	 2.00	  9	  4	171.409	171.416	171.917	174.756	177.913	 2.837	11440.390	
04-Sep-2013	sub115	911	  2	 19	  1	 0.00	  6	  1	179.441	179.449	179.950	181.169	185.945	 1.212	11440.390	
04-Sep-2013	sub115	911	  2	 20	  1	 0.00	  6	  3	190.021	190.020	190.521	191.406	196.516	 0.873	11440.390	
04-Sep-2013	sub115	911	  2	 21	  1	 6.00	 12	  2	200.889	200.892	201.393	204.816	207.388	 3.417	11440.390	
04-Sep-2013	sub115	911	  2	 22	  1	 6.00	 12	  4	210.809	210.811	211.312	213.550	217.307	 2.226	11440.390	
04-Sep-2013	sub115	911	  2	 23	  1	 0.00	  7	  1	222.904	222.902	223.403	225.290	229.398	 1.871	11440.390	
04-Sep-2013	sub115	911	  2	 24	  1	 2.00	  9	  2	232.261	232.254	232.755	235.577	238.767	 2.807	11440.390	
04-Sep-2013	sub115	911	  2	 25	  1	 2.00	  9	  4	244.432	244.428	244.929	246.348	250.941	 1.401	11440.390	
04-Sep-2013	sub115	911	  2	 26	  1	 0.00	  7	  3	255.540	255.533	256.034	257.738	262.046	 1.688	11440.390	
04-Sep-2013	sub115	911	  2	 27	  1	 0.00	  7	  1	268.923	268.927	269.428	270.379	275.423	 0.934	11440.390	
04-Sep-2013	sub115	911	  2	 28	  1	 0.00	  6	  3	281.337	281.334	281.835	282.771	287.830	 0.919	11440.390	
04-Sep-2013	sub115	911	  2	 29	  1	 2.00	  9	  4	289.370	289.367	289.868	293.793	295.863	 3.918	11440.390	
04-Sep-2013	sub115	911	  2	 30	  1	 2.00	  9	  2	301.985	301.992	302.493	304.430	308.488	 1.933	11440.390	
04-Sep-2013	sub115	911	  2	 31	  1	 4.00	 12	  2	310.457	310.459	310.960	314.350	316.955	 3.378	11440.390	
04-Sep-2013	sub115	911	  2	 32	  1	 4.00	 12	  4	320.958	320.963	321.464	323.167	327.459	 1.698	11440.390	
04-Sep-2013	sub115	911	  2	 33	  1	 2.00	  9	  4	328.913	328.912	329.413	331.300	335.408	 1.869	11440.390	
04-Sep-2013	sub115	911	  2	 34	  1	 2.00	  9	  4	338.109	338.114	338.615	340.318	344.610	 1.699	11440.390	
04-Sep-2013	sub115	911	  2	 35	  1	 0.00	  7	  1	350.009	350.004	350.505	351.824	356.517	 1.313	11440.390	
04-Sep-2013	sub115	911	  2	 36	  1	 0.00	  7	  3	358.613	358.621	359.105	359.957	365.117	 0.841	11440.390	
04-Sep-2013	sub115	911	  2	 37	  1	 2.00	  9	  2	367.529	367.522	368.023	370.695	374.035	 2.667	11440.390	
04-Sep-2013	sub115	911	  2	 38	  1	 0.00	  6	  3	380.053	380.047	380.548	381.566	386.560	 1.006	11440.390	
04-Sep-2013	sub115	911	  2	 39	  1	 2.00	  9	  2	390.470	390.468	390.969	392.288	396.964	 1.305	11440.390	
04-Sep-2013	sub115	911	  2	 40	  1	 0.00	  6	  1	403.340	403.343	403.844	404.796	409.839	 0.942	11440.390	
04-Sep-2013	sub115	911	  2	 41	  1	 0.00	  7	  1	415.499	415.500	416.001	416.987	421.997	 0.968	11440.390	
04-Sep-2013	sub115	911	  2	 42	  1	 0.00	  7	  3	427.237	427.241	427.742	428.526	433.737	 0.780	11440.390	
04-Sep-2013	sub115	911	  2	 43	  1	 0.00	  6	  1	440.073	440.066	440.567	441.352	446.579	 0.779	11440.390	
04-Sep-2013	sub115	911	  2	 44	  1	 0.00	  7	  3	449.546	449.551	450.052	450.904	456.047	 0.838	11440.390	
04-Sep-2013	sub115	911	  2	 45	  1	 4.00	 12	  4	461.119	461.124	461.625	463.312	467.621	 1.681	11440.390	
04-Sep-2013	sub115	911	  2	 46	  1	 0.00	  6	  1	469.101	469.107	469.608	470.543	475.603	 0.930	11440.390	
04-Sep-2013	sub115	911	  2	 47	  1	 0.00	  6	  3	476.966	476.973	477.474	478.409	483.469	 0.929	11440.390	
04-Sep-2013	sub115	911	  2	 48	  1	 2.00	  9	  4	488.370	488.379	488.862	491.852	494.875	 2.988	11440.390	
04-Sep-2013	sub115	911	  2	 49	  1	 4.00	 12	  2	498.204	498.198	498.699	500.336	504.711	 1.631	11440.390	
04-Sep-2013	sub115	911	  2	 50	  1	 2.00	  9	  2	505.932	505.930	506.431	509.353	512.426	 2.915	11440.390	
04-Sep-2013	sub115	911	  2	 51	  1	 0.00	  6	  1	515.775	515.783	516.284	517.135	522.279	 0.846	11440.390	
04-Sep-2013	sub115	911	  2	 52	  1	 0.00	  7	  1	526.535	526.537	527.039	528.324	533.034	 1.267	11440.390	
04-Sep-2013	sub115	911	  2	 53	  1	 0.00	  6	  1	538.488	538.495	538.996	539.780	544.991	 0.774	11440.390	
04-Sep-2013	sub115	911	  2	 54	  1	 4.00	 12	  2	549.643	549.650	550.151	551.303	556.146	 1.147	11440.390	
04-Sep-2013	sub115	911	  2	 55	  1	 4.00	 12	  4	557.417	557.415	557.916	559.436	563.911	 1.518	11440.390	
04-Sep-2013	sub115	911	  2	 56	  1	 0.00	  6	  3	568.961	568.955	569.456	570.358	575.468	 0.891	11440.390	
04-Sep-2013	sub115	911	  2	 57	  1	 0.00	  7	  3	582.361	582.365	582.866	583.701	588.861	 0.832	11440.390	
04-Sep-2013	sub115	911	  2	 58	  1	 2.00	  9	  2	591.740	591.733	592.234	596.359	598.246	 4.112	11440.390	
04-Sep-2013	sub115	911	  2	 59	  1	 0.00	  6	  1	604.306	604.308	604.809	605.611	610.805	 0.785	11440.390	
04-Sep-2013	sub115	911	  2	 60	  1	 4.00	 12	  2	617.814	617.819	618.320	619.622	624.315	 1.290	11440.390	
04-Sep-2013	sub115	911	  2	 61	  1	 0.00	  7	  3	631.259	631.262	631.763	632.648	637.758	 0.879	11440.390	
04-Sep-2013	sub115	911	  2	 62	  1	 2.00	  9	  4	643.052	643.052	643.553	646.993	649.548	 3.433	11440.390	
04-Sep-2013	sub115	911	  2	 63	  1	 0.00	  7	  1	651.950	651.953	652.454	653.389	658.449	 0.916	11440.390	
04-Sep-2013	sub115	911	  2	 64	  1	 4.00	 12	  2	663.024	663.025	663.526	665.045	669.521	 1.516	11440.390	
04-Sep-2013	sub115	911	  2	 65	  1	 0.00	  6	  3	670.910	670.907	671.408	672.243	677.403	 0.826	11440.390	
04-Sep-2013	sub115	911	  2	 66	  1	 0.00	  7	  3	683.232	683.232	683.733	684.551	689.728	 0.813	11440.390	
04-Sep-2013	sub115	911	  2	 67	  1	 0.00	  9	  2	692.823	692.817	693.318	695.005	699.330	 1.676	11440.390	
04-Sep-2013	sub115	911	  2	 68	  1	 0.00	  6	  3	705.684	705.693	706.177	706.962	712.189	 0.777	11440.390	
04-Sep-2013	sub115	911	  2	 69	  1	 4.00	 12	  2	718.492	718.485	718.986	720.138	724.998	 1.136	11440.390	
04-Sep-2013	sub115	911	  2	 70	  1	 0.00	  6	  3	727.351	727.353	727.854	728.722	733.849	 0.860	11440.390	
04-Sep-2013	sub115	911	  2	 71	  1	 4.00	 12	  4	737.279	737.272	737.773	738.842	743.785	 1.053	11440.390	
04-Sep-2013	sub115	911	  2	 72	  1	 0.00	  7	  1	748.130	748.127	748.628	749.496	754.623	 0.862	11440.390	
04-Sep-2013	sub115	911	  2	  1	  2	 4.00	  9	  2	 0.000	 0.006	 0.508	 2.896	 6.503	 2.381	12240.264	
04-Sep-2013	sub115	911	  2	  2	  2	 0.00	  7	  3	 8.270	 8.273	 8.774	 9.642	14.769	 0.859	12240.264	
04-Sep-2013	sub115	911	  2	  3	  2	 0.00	  6	  1	20.015	20.013	20.514	21.315	26.509	 0.799	12240.264	
04-Sep-2013	sub115	911	  2	  4	  2	 4.00	 12	  2	32.169	32.170	32.671	34.258	38.666	 1.578	12240.264	
04-Sep-2013	sub115	911	  2	  5	  2	 0.00	  7	  1	44.110	44.111	44.612	45.530	50.607	 0.909	12240.264	
04-Sep-2013	sub115	911	  2	  6	  2	 0.00	  6	  1	55.939	55.934	56.435	57.236	62.447	 0.798	12240.264	
04-Sep-2013	sub115	911	  2	  7	  2	 0.00	  6	  3	69.027	69.027	69.528	70.380	75.523	 0.841	12240.264	
04-Sep-2013	sub115	911	  2	  8	  2	 4.00	 12	  2	78.047	78.045	78.546	79.614	84.540	 1.063	12240.264	
04-Sep-2013	sub115	911	  2	  9	  2	 0.00	  7	  3	86.913	86.912	87.413	88.265	93.408	 0.844	12240.264	
04-Sep-2013	sub115	911	  2	 10	  2	 2.00	  9	  4	95.596	95.596	96.097	98.168	102.092	 2.056	12240.264	
04-Sep-2013	sub115	911	  2	 11	  2	 2.00	  9	  4	104.158	104.163	104.664	105.616	110.659	 0.937	12240.264	
04-Sep-2013	sub115	911	  2	 12	  2	 2.00	  9	  2	113.265	113.265	113.766	114.901	119.760	 1.123	12240.264	
04-Sep-2013	sub115	911	  2	 13	  2	 0.00	  6	  3	123.707	123.702	124.203	125.138	130.215	 0.918	12240.264	
04-Sep-2013	sub115	911	  2	 14	  2	 4.00	 12	  4	135.732	135.726	136.227	137.245	142.239	 1.006	12240.264	
04-Sep-2013	sub115	911	  2	 15	  2	 0.00	  7	  3	147.519	147.516	148.017	148.985	154.012	 0.960	12240.264	
04-Sep-2013	sub115	911	  2	 16	  2	 0.00	  7	  3	156.844	156.851	157.352	158.053	163.347	 0.689	12240.264	
04-Sep-2013	sub115	911	  2	 17	  2	 4.00	 12	  4	166.587	166.587	167.088	168.808	173.083	 1.713	12240.264	
04-Sep-2013	sub115	911	  2	 18	  2	 0.00	  7	  1	177.194	177.191	177.692	178.644	183.687	 0.941	12240.264	
04-Sep-2013	sub115	911	  2	 19	  2	 0.00	  6	  3	186.832	186.827	187.328	188.080	193.340	 0.737	12240.264	
04-Sep-2013	sub115	911	  2	 20	  2	 4.00	 12	  2	194.992	194.993	195.494	196.463	201.490	 0.963	12240.264	
04-Sep-2013	sub115	911	  2	 21	  2	 2.00	  9	  4	207.331	207.335	207.836	209.104	213.831	 1.261	12240.264	
04-Sep-2013	sub115	911	  2	 22	  2	 4.00	 12	  2	219.535	219.542	220.043	220.945	226.038	 0.894	12240.264	
04-Sep-2013	sub115	911	  2	 23	  2	 4.00	 12	  4	230.726	230.731	231.232	232.267	237.227	 1.025	12240.264	
