Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
28-Dec-2017	sub238	938	  1	  1	  1	 2.00	  9	  2	 0.000	 0.004	 0.501	 3.021	 6.502	 2.503	2492.670	
28-Dec-2017	sub238	938	  1	  2	  1	 0.00	  7	  3	 8.270	 8.276	 8.774	10.050	14.775	 1.269	2492.670	
28-Dec-2017	sub238	938	  1	  3	  1	 0.00	  6	  1	20.015	20.014	20.511	21.556	26.513	 1.035	2492.670	
28-Dec-2017	sub238	938	  1	  4	  1	 6.00	 12	  2	32.169	32.166	32.664	35.648	38.665	 2.979	2492.670	
28-Dec-2017	sub238	938	  1	  5	  1	 0.00	  7	  1	44.110	44.103	44.617	46.308	50.618	 1.673	2492.670	
28-Dec-2017	sub238	938	  1	  6	  1	 0.00	  6	  1	55.939	55.940	56.437	57.416	62.439	 0.965	2492.670	
28-Dec-2017	sub238	938	  1	  7	  1	 0.00	  6	  3	69.027	69.021	69.535	70.927	75.520	 1.386	2492.670	
28-Dec-2017	sub238	938	  1	  8	  1	 6.00	 12	  2	78.047	78.039	78.553	80.360	84.555	 1.792	2492.670	
28-Dec-2017	sub238	938	  1	  9	  1	 0.00	  7	  3	86.913	86.909	87.406	90.507	93.408	 3.091	2492.670	
28-Dec-2017	sub238	938	  1	 10	  1	 4.00	  9	  4	95.596	95.596	96.094	99.476	102.095	 3.378	2492.670	
28-Dec-2017	sub238	938	  1	 11	  1	 4.00	  9	  4	104.158	104.151	104.665	106.207	110.666	 1.528	2492.670	
28-Dec-2017	sub238	938	  1	 12	  1	 4.00	  9	  2	113.265	113.269	113.767	119.121	119.768	 5.353	2492.670	
28-Dec-2017	sub238	938	  1	 13	  1	 0.00	  6	  3	123.707	123.714	124.211	125.372	130.213	 1.148	2492.670	
28-Dec-2017	sub238	938	  1	 14	  1	 6.00	 12	  4	135.732	135.733	136.231	137.275	142.232	 1.032	2492.670	
28-Dec-2017	sub238	938	  1	 15	  1	 2.00	  7	  3	147.519	147.521	148.018	151.682	154.020	 3.652	2492.670	
28-Dec-2017	sub238	938	  1	 16	  1	 0.00	  7	  3	156.844	156.838	157.352	158.612	163.337	 1.247	2492.670	
28-Dec-2017	sub238	938	  1	 17	  1	 6.00	 12	  4	166.587	166.586	167.084	168.078	173.085	 0.978	2492.670	
28-Dec-2017	sub238	938	  1	 18	  1	 0.00	  7	  1	177.194	177.197	177.694	179.319	183.695	 1.608	2492.670	
28-Dec-2017	sub238	938	  1	 19	  1	 0.00	  6	  3	186.832	186.829	187.326	188.371	193.328	 1.040	2492.670	
28-Dec-2017	sub238	938	  1	 20	  1	 6.00	 12	  2	194.992	194.986	195.500	200.158	201.484	 4.642	2492.670	
28-Dec-2017	sub238	938	  1	 21	  1	 4.00	  9	  4	207.331	207.337	207.834	211.050	213.836	 3.211	2492.670	
28-Dec-2017	sub238	938	  1	 22	  1	 6.00	 12	  2	219.535	219.539	220.036	220.981	226.037	 0.929	2492.670	
28-Dec-2017	sub238	938	  1	 23	  1	 6.00	 12	  4	230.726	230.729	231.227	231.956	237.228	 0.713	2492.670	
28-Dec-2017	sub238	938	  1	 24	  1	 4.00	  9	  2	239.293	239.300	239.798	244.556	245.799	 4.742	2492.670	
28-Dec-2017	sub238	938	  1	 25	  1	 6.00	 12	  2	250.510	250.508	251.005	251.900	257.006	 0.887	2492.670	
