Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
15-Nov-2017	sub225	931	  1	  1	  1	 2.00	  6	  3	 0.000	 0.015	 0.496	 4.242	 6.497	 3.740	8838.103	
15-Nov-2017	sub225	931	  1	  2	  1	 0.00	  6	  1	10.465	10.459	10.973	13.692	16.958	 2.702	8838.103	
15-Nov-2017	sub225	931	  1	  3	  1	 0.00	  9	  2	18.462	18.467	18.964	20.324	24.966	 1.351	8838.103	
15-Nov-2017	sub225	931	  1	  4	  1	 6.00	 12	  4	30.796	30.801	31.299	34.929	37.300	 3.624	8838.103	
15-Nov-2017	sub225	931	  1	  5	  1	 0.00	  7	  1	43.034	43.036	43.533	44.976	49.535	 1.437	8838.103	
15-Nov-2017	sub225	931	  1	  6	  1	 4.00	  9	  4	51.611	51.607	52.105	54.160	58.106	 2.041	8838.103	
15-Nov-2017	sub225	931	  1	  7	  1	 0.00	 12	  2	64.051	64.058	64.555	67.241	70.557	 2.670	8838.103	
15-Nov-2017	sub225	931	  1	  8	  1	 6.00	 12	  4	74.566	74.569	75.066	76.823	81.067	 1.751	8838.103	
15-Nov-2017	sub225	931	  1	  9	  1	 2.00	  7	  3	84.269	84.267	84.764	89.091	90.766	 4.316	8838.103	
15-Nov-2017	sub225	931	  1	 10	  1	 4.00	  9	  4	92.684	92.689	93.186	94.993	99.188	 1.806	8838.103	
15-Nov-2017	sub225	931	  1	 11	  1	 6.00	 12	  4	101.482	101.475	101.989	104.228	107.974	 2.226	8838.103	
15-Nov-2017	sub225	931	  1	 12	  1	 0.00	  9	  2	112.619	112.616	113.114	114.473	119.115	 1.342	8838.103	
15-Nov-2017	sub225	931	  1	 13	  1	 0.00	  7	  1	120.698	120.707	121.204	122.480	127.205	 1.267	8838.103	
15-Nov-2017	sub225	931	  1	 14	  1	 6.00	 12	  4	130.751	130.753	131.251	132.709	137.252	 1.452	8838.103	
15-Nov-2017	sub225	931	  1	 15	  1	 0.00	 12	  2	141.733	141.728	142.226	144.745	148.227	 2.516	8838.103	
15-Nov-2017	sub225	931	  1	 16	  1	 4.00	  7	  3	153.757	153.764	154.262	157.776	160.263	 3.504	8838.103	
15-Nov-2017	sub225	931	  1	 17	  1	 0.00	  6	  1	162.020	162.020	162.518	164.010	168.519	 1.487	8838.103	
15-Nov-2017	sub225	931	  1	 18	  1	 4.00	  9	  4	171.409	171.404	171.918	174.885	177.903	 2.951	8838.103	
15-Nov-2017	sub225	931	  1	 19	  1	 0.00	  6	  1	179.441	179.444	179.942	181.036	185.943	 1.079	8838.103	
15-Nov-2017	sub225	931	  1	 20	  1	 2.00	  6	  3	190.021	190.021	190.519	193.321	196.520	 2.797	8838.103	
15-Nov-2017	sub225	931	  1	 21	  1	 0.00	 12	  2	200.889	200.897	201.394	202.853	207.396	 1.449	8838.103	
15-Nov-2017	sub225	931	  1	 22	  1	 6.00	 12	  4	210.809	210.811	211.308	212.867	217.310	 1.543	8838.103	
15-Nov-2017	sub225	931	  1	 23	  1	 0.00	  7	  1	222.904	222.880	223.411	224.439	229.412	 1.024	8838.103	
15-Nov-2017	sub225	931	  1	 24	  1	 0.00	  9	  2	232.261	232.264	232.761	233.855	238.763	 1.081	8838.103	
15-Nov-2017	sub225	931	  1	 25	  1	 4.00	  9	  4	244.432	244.432	244.930	247.383	250.931	 2.440	8838.103	
15-Nov-2017	sub225	931	  1	 26	  1	 2.00	  7	  3	255.540	255.540	256.037	259.353	262.039	 3.308	8838.103	
