Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
17-Nov-2017	sub228	925	  1	  1	  1	 0.00	  6	  3	 0.000	 0.006	 0.504	 3.620	 6.505	 3.107	12563.294	
17-Nov-2017	sub228	925	  1	  2	  1	 0.00	  6	  1	10.465	10.467	10.965	14.131	16.966	 3.158	12563.294	
17-Nov-2017	sub228	925	  1	  3	  1	 0.00	  9	  2	18.462	18.458	18.956	23.598	24.957	 4.630	12563.294	
17-Nov-2017	sub228	925	  1	  4	  1	 0.00	 12	  4	30.796	30.793	31.290	 0.000	37.291	 0.000	12563.294	
17-Nov-2017	sub228	925	  1	  5	  1	 0.00	  7	  1	43.034	43.027	43.541	46.509	49.543	 2.956	12563.294	
17-Nov-2017	sub228	925	  1	  6	  1	 2.00	  9	  4	51.611	51.615	52.112	55.312	58.114	 3.192	12563.294	
17-Nov-2017	sub228	925	  1	  7	  1	 4.00	 12	  2	64.051	64.049	64.546	67.796	70.548	 3.238	12563.294	
17-Nov-2017	sub228	925	  1	  8	  1	 2.00	 12	  4	74.566	74.560	75.074	76.682	81.058	 1.599	12563.294	
17-Nov-2017	sub228	925	  1	  9	  1	 0.00	  7	  3	84.269	84.275	84.772	88.850	90.773	 4.075	12563.294	
17-Nov-2017	sub228	925	  1	 10	  1	 0.00	  9	  4	92.684	92.680	93.177	95.349	99.179	 2.165	12563.294	
17-Nov-2017	sub228	925	  1	 11	  1	 4.00	 12	  4	101.482	101.483	101.980	105.860	107.982	 3.866	12563.294	
17-Nov-2017	sub228	925	  1	 12	  1	 0.00	  9	  2	112.619	112.624	113.121	115.492	119.123	 2.357	12563.294	
17-Nov-2017	sub228	925	  1	 13	  1	 0.00	  7	  1	120.698	120.698	121.195	124.759	127.196	 3.563	12563.294	
17-Nov-2017	sub228	925	  1	 14	  1	 4.00	 12	  4	130.751	130.744	131.258	133.463	137.259	 2.188	12563.294	
17-Nov-2017	sub228	925	  1	 15	  1	 4.00	 12	  2	141.733	141.736	142.233	145.283	148.234	 3.036	12563.294	
17-Nov-2017	sub228	925	  1	 16	  1	 0.00	  7	  3	153.757	153.755	154.252	155.446	160.254	 1.192	12563.294	
17-Nov-2017	sub228	925	  1	 17	  1	 0.00	  6	  1	162.020	162.028	162.525	163.802	168.526	 1.271	12563.294	
17-Nov-2017	sub228	925	  1	 18	  1	 0.00	  9	  4	171.409	171.411	171.908	173.682	177.910	 1.759	12563.294	
17-Nov-2017	sub228	925	  1	 19	  1	 0.00	  6	  1	179.441	179.435	179.949	180.960	185.934	 1.009	12563.294	
17-Nov-2017	sub228	925	  1	 20	  1	 0.00	  6	  3	190.021	190.029	190.526	191.388	196.527	 0.852	12563.294	
17-Nov-2017	sub228	925	  1	 21	  1	 4.00	 12	  2	200.889	200.888	201.385	202.877	207.386	 1.481	12563.294	
17-Nov-2017	sub228	925	  1	 22	  1	 4.00	 12	  4	210.809	210.801	211.315	212.725	217.317	 1.399	12563.294	
17-Nov-2017	sub228	925	  1	 23	  1	 0.00	  7	  1	222.904	222.904	223.401	226.004	229.402	 2.592	12563.294	
17-Nov-2017	sub228	925	  1	 24	  1	 0.00	  9	  2	232.261	232.254	232.768	234.708	238.769	 1.936	12563.294	
17-Nov-2017	sub228	925	  1	 25	  1	 2.00	  9	  4	244.432	244.439	244.936	248.965	250.938	 4.016	12563.294	
17-Nov-2017	sub228	925	  1	 26	  1	 0.00	  7	  3	255.540	255.547	256.044	257.403	262.045	 1.356	12563.294	
17-Nov-2017	sub228	925	  1	 27	  1	 0.00	  7	  1	268.923	268.926	269.423	270.849	275.424	 1.417	12563.294	
17-Nov-2017	sub228	925	  1	 28	  1	 0.00	  6	  3	281.337	281.343	281.840	285.139	287.842	 3.287	12563.294	
17-Nov-2017	sub228	925	  1	 29	  1	 0.00	  9	  4	289.370	289.367	289.864	291.953	295.866	 2.079	12563.294	
17-Nov-2017	sub228	925	  1	 30	  1	 0.00	  9	  2	301.985	301.983	302.480	305.813	308.482	 3.317	12563.294	
17-Nov-2017	sub228	925	  1	 31	  1	 4.00	 12	  2	310.457	310.455	310.952	312.759	316.953	 1.797	12563.294	
17-Nov-2017	sub228	925	  1	 32	  1	 4.00	 12	  4	320.958	320.965	321.463	322.540	327.464	 1.062	12563.294	
17-Nov-2017	sub228	925	  1	 33	  1	 0.00	  9	  4	328.913	328.906	329.420	332.089	335.422	 2.664	12563.294	
17-Nov-2017	sub228	925	  1	 34	  1	 0.00	  9	  4	338.109	338.107	338.605	340.445	344.606	 1.832	12563.294	
17-Nov-2017	sub228	925	  1	 35	  1	 0.00	  7	  1	350.009	350.011	350.508	352.813	356.510	 2.287	12563.294	
17-Nov-2017	sub228	925	  1	 36	  1	 0.00	  7	  3	358.613	358.615	359.112	359.941	365.114	 0.819	12563.294	
17-Nov-2017	sub228	925	  1	 37	  1	 0.00	  9	  2	367.529	367.534	368.032	370.154	374.033	 2.107	12563.294	
17-Nov-2017	sub228	925	  1	 38	  1	 0.00	  6	  3	380.053	380.051	380.548	381.792	386.550	 1.238	12563.294	
17-Nov-2017	sub228	925	  1	 39	  1	 0.00	  9	  2	390.470	390.479	390.976	394.955	396.978	 3.962	12563.294	
17-Nov-2017	sub228	925	  1	 40	  1	 0.00	  6	  1	403.340	403.344	403.841	404.952	409.842	 1.096	12563.294	
17-Nov-2017	sub228	925	  1	 41	  1	 0.00	  7	  1	415.499	415.496	415.993	417.369	421.994	 1.368	12563.294	
17-Nov-2017	sub228	925	  1	 42	  1	 0.00	  7	  3	427.237	427.233	427.731	429.057	433.732	 1.309	12563.294	
17-Nov-2017	sub228	925	  1	 43	  1	 0.00	  6	  1	440.073	440.082	440.579	441.607	446.580	 1.013	12563.294	
17-Nov-2017	sub228	925	  1	 44	  1	 0.00	  7	  3	449.546	449.548	450.045	451.139	456.047	 1.082	12563.294	
17-Nov-2017	sub228	925	  1	 45	  1	 4.00	 12	  4	461.119	461.120	461.617	464.187	467.618	 2.566	12563.294	
17-Nov-2017	sub228	925	  1	 46	  1	 0.00	  6	  1	469.101	469.094	469.608	471.365	475.609	 1.743	12563.294	
17-Nov-2017	sub228	925	  1	 47	  1	 0.00	  6	  3	476.966	476.969	477.466	481.992	483.467	 4.523	12563.294	
17-Nov-2017	sub228	925	  1	 48	  1	 0.00	  9	  4	488.370	488.375	488.872	490.016	494.873	 1.134	12563.294	
17-Nov-2017	sub228	925	  1	 49	  1	 4.00	 12	  2	498.204	498.206	498.703	501.206	504.704	 2.486	12563.294	
17-Nov-2017	sub228	925	  1	 50	  1	 0.00	  9	  2	505.932	505.931	506.429	508.600	512.430	 2.168	12563.294	
17-Nov-2017	sub228	925	  1	 51	  1	 0.00	  6	  1	515.775	515.779	516.276	517.171	522.278	 0.880	12563.294	
17-Nov-2017	sub228	925	  1	 52	  1	 0.00	  7	  1	526.535	526.538	527.036	530.716	533.037	 3.665	12563.294	
17-Nov-2017	sub228	925	  1	 53	  1	 0.00	  6	  1	538.488	538.491	538.989	540.099	544.990	 1.102	12563.294	
17-Nov-2017	sub228	925	  1	 54	  1	 4.00	 12	  2	549.643	549.649	550.146	551.456	556.147	 1.305	12563.294	
17-Nov-2017	sub228	925	  1	 55	  1	 4.00	 12	  4	557.417	557.424	557.921	559.844	563.923	 1.913	12563.294	
17-Nov-2017	sub228	925	  1	 56	  1	 0.00	  6	  3	568.961	568.962	569.460	570.405	575.461	 0.942	12563.294	
17-Nov-2017	sub228	925	  1	 57	  1	 0.00	  7	  3	582.361	582.358	582.855	586.602	588.857	 3.737	12563.294	
17-Nov-2017	sub228	925	  1	 58	  1	 0.00	  9	  2	591.740	591.741	592.239	593.615	598.240	 1.363	12563.294	
17-Nov-2017	sub228	925	  1	 59	  1	 0.00	  6	  1	604.306	604.308	604.805	606.828	610.806	 2.011	12563.294	
