Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
20-Oct-2017	sub209	912	  1	  1	  1	 0.00	  9	  2	 0.000	 0.018	 0.499	 3.516	 6.500	 3.016	11655.241	
20-Oct-2017	sub209	912	  1	  2	  1	 2.00	  7	  3	 8.270	 8.274	 8.772	11.308	14.773	 2.527	11655.241	
20-Oct-2017	sub209	912	  1	  3	  1	 0.00	  6	  1	20.015	20.012	20.509	21.769	26.511	 1.252	11655.241	
20-Oct-2017	sub209	912	  1	  4	  1	 2.00	 12	  2	32.169	32.164	32.662	37.055	38.663	 4.379	11655.241	
20-Oct-2017	sub209	912	  1	  5	  1	 0.00	  7	  1	44.110	44.117	44.615	45.825	50.616	 1.194	11655.241	
20-Oct-2017	sub209	912	  1	  6	  1	 0.00	  6	  1	55.939	55.938	56.435	57.364	62.437	 0.925	11655.241	
20-Oct-2017	sub209	912	  1	  7	  1	 0.00	  6	  3	69.027	69.035	69.533	74.854	75.534	 5.314	11655.241	
20-Oct-2017	sub209	912	  1	  8	  1	 2.00	 12	  2	78.047	78.054	78.551	81.337	84.553	 2.776	11655.241	
20-Oct-2017	sub209	912	  1	  9	  1	 0.00	  7	  3	86.913	86.907	87.421	90.670	93.406	 3.235	11655.241	
20-Oct-2017	sub209	912	  1	 10	  1	 2.00	  9	  4	95.596	95.594	96.092	97.252	102.093	 1.156	11655.241	
20-Oct-2017	sub209	912	  1	 11	  1	 2.00	  9	  4	104.158	104.166	104.663	106.337	110.664	 1.672	11655.241	
20-Oct-2017	sub209	912	  1	 12	  1	 0.00	  9	  2	113.265	113.267	113.765	115.621	119.766	 1.842	11655.241	
20-Oct-2017	sub209	912	  1	 13	  1	 0.00	  6	  3	123.707	123.712	124.209	125.801	130.211	 1.581	11655.241	
20-Oct-2017	sub209	912	  1	 14	  1	 4.00	 12	  4	135.732	135.731	136.229	139.627	142.230	 3.394	11655.241	
20-Oct-2017	sub209	912	  1	 15	  1	 2.00	  7	  3	147.519	147.519	148.016	150.669	154.018	 2.638	11655.241	
20-Oct-2017	sub209	912	  1	 16	  1	 0.00	  7	  3	156.844	156.853	157.350	160.417	163.351	 3.063	11655.241	
