Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
28-Dec-2017	sub240	936	  1	  1	  1	 2.00	  9	  2	 0.000	 0.006	 0.503	 3.686	 6.505	 3.179	12810.868	
28-Dec-2017	sub240	936	  1	  2	  1	 2.00	  7	  3	 8.270	 8.279	 8.776	12.772	14.778	 3.986	12810.868	
28-Dec-2017	sub240	936	  1	  3	  1	 0.00	  6	  1	20.015	20.017	20.514	21.509	26.515	 0.985	12810.868	
28-Dec-2017	sub240	936	  1	  4	  1	 4.00	 12	  2	32.169	32.169	32.666	37.292	38.668	 4.616	12810.868	
28-Dec-2017	sub240	936	  1	  5	  1	 0.00	  7	  1	44.110	44.105	44.603	46.609	50.604	 1.999	12810.868	
28-Dec-2017	sub240	936	  1	  6	  1	 0.00	  6	  1	55.939	55.943	56.440	57.418	62.441	 0.961	12810.868	
28-Dec-2017	sub240	936	  1	  7	  1	 0.00	  6	  3	69.027	69.023	69.521	70.664	75.522	 1.137	12810.868	
28-Dec-2017	sub240	936	  1	  8	  1	 4.00	 12	  2	78.047	78.042	78.539	81.441	84.541	 2.894	12810.868	
28-Dec-2017	sub240	936	  1	  9	  1	 0.00	  7	  3	86.913	86.912	87.409	89.282	93.410	 1.864	12810.868	
28-Dec-2017	sub240	936	  1	 10	  1	 2.00	  9	  4	95.596	95.599	96.096	98.749	102.098	 2.640	12810.868	
28-Dec-2017	sub240	936	  1	 11	  1	 2.00	  9	  4	104.158	104.153	104.651	105.762	110.652	 1.109	12810.868	
28-Dec-2017	sub240	936	  1	 12	  1	 2.00	  9	  2	113.265	113.272	113.769	114.813	119.771	 1.030	12810.868	
28-Dec-2017	sub240	936	  1	 13	  1	 0.00	  6	  3	123.707	123.700	124.214	125.142	130.215	 0.913	12810.868	
28-Dec-2017	sub240	936	  1	 14	  1	 4.00	 12	  4	135.732	135.736	136.233	138.372	142.235	 2.125	12810.868	
28-Dec-2017	sub240	936	  1	 15	  1	 0.00	  7	  3	147.519	147.523	148.021	149.330	154.022	 1.306	12810.868	
28-Dec-2017	sub240	936	  1	 16	  1	 0.00	  7	  3	156.844	156.840	157.338	158.134	163.339	 0.788	12810.868	
28-Dec-2017	sub240	936	  1	 17	  1	 4.00	 12	  4	166.587	166.589	167.086	169.042	173.088	 1.952	12810.868	
28-Dec-2017	sub240	936	  1	 18	  1	 0.00	  7	  1	177.194	177.199	177.696	179.520	183.698	 1.821	12810.868	
28-Dec-2017	sub240	936	  1	 19	  1	 0.00	  6	  3	186.832	186.831	187.329	188.174	193.330	 0.837	12810.868	
28-Dec-2017	sub240	936	  1	 20	  1	 2.00	 12	  2	194.992	194.988	195.485	197.110	201.487	 1.607	12810.868	
28-Dec-2017	sub240	936	  1	 21	  1	 2.00	  9	  4	207.331	207.339	207.837	210.771	213.838	 2.921	12810.868	
28-Dec-2017	sub240	936	  1	 22	  1	 2.00	 12	  2	219.535	219.541	220.038	221.149	226.040	 1.102	12810.868	
