Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
06-Sep-2013	sub120	918	  2	  1	  1	 2.00	  9	  2	 0.000	 0.011	 0.495	 4.838	 6.508	 4.330	18775.171	
06-Sep-2013	sub120	918	  2	  2	  1	 2.00	  7	  3	 8.270	 8.278	 8.779	14.123	14.774	 5.327	18775.171	
06-Sep-2013	sub120	918	  2	  3	  1	 0.00	  6	  1	20.015	20.018	20.519	22.506	26.514	 1.971	18775.171	
06-Sep-2013	sub120	918	  2	  4	  1	 0.00	 12	  2	32.169	32.175	32.676	34.563	38.671	 1.870	18775.171	
06-Sep-2013	sub120	918	  2	  5	  1	 0.00	  7	  1	44.110	44.116	44.617	47.355	50.612	 2.721	18775.171	
06-Sep-2013	sub120	918	  2	  6	  1	 0.00	  6	  1	55.939	55.939	56.440	59.747	62.435	 3.298	18775.171	
06-Sep-2013	sub120	918	  2	  7	  1	 2.00	  6	  3	69.027	69.032	69.533	72.355	75.528	 2.805	18775.171	
06-Sep-2013	sub120	918	  2	  8	  1	 0.00	 12	  2	78.047	78.049	78.550	80.504	84.546	 1.947	18775.171	
06-Sep-2013	sub120	918	  2	  9	  1	 6.00	  7	  3	86.913	86.917	87.418	90.124	93.413	 2.688	18775.171	
06-Sep-2013	sub120	918	  2	 10	  1	 6.00	  9	  4	95.596	95.601	96.102	98.573	102.097	 2.460	18775.171	
06-Sep-2013	sub120	918	  2	 11	  1	 6.00	  9	  4	104.158	104.151	104.652	107.675	110.664	 3.006	18775.171	
06-Sep-2013	sub120	918	  2	 12	  1	 0.00	  9	  2	113.265	113.269	113.770	115.390	119.766	 1.615	18775.171	
06-Sep-2013	sub120	918	  2	 13	  1	 6.00	  6	  3	123.707	123.707	124.208	128.650	130.203	 4.426	18775.171	
06-Sep-2013	sub120	918	  2	 14	  1	 6.00	 12	  4	135.732	135.731	136.232	138.235	142.227	 1.994	18775.171	
06-Sep-2013	sub120	918	  2	 15	  1	 4.00	  7	  3	147.519	147.521	148.022	152.230	154.017	 4.204	18775.171	
06-Sep-2013	sub120	918	  2	 16	  1	 4.00	  7	  3	156.844	156.839	157.340	160.647	163.352	 3.302	18775.171	
06-Sep-2013	sub120	918	  2	 17	  1	 6.00	 12	  4	166.587	166.592	167.093	168.880	173.088	 1.773	18775.171	
06-Sep-2013	sub120	918	  2	 18	  1	 0.00	  7	  1	177.194	177.196	177.697	180.302	183.692	 2.601	18775.171	
06-Sep-2013	sub120	918	  2	 19	  1	 2.00	  6	  3	186.832	186.832	187.333	191.508	193.328	 4.173	18775.171	
06-Sep-2013	sub120	918	  2	 20	  1	 2.00	 12	  2	194.992	194.998	195.499	200.208	201.494	 4.702	18775.171	
06-Sep-2013	sub120	918	  2	 21	  1	 4.00	  9	  4	207.331	207.339	207.823	212.733	213.836	 4.906	18775.171	
06-Sep-2013	sub120	918	  2	 22	  1	 0.00	 12	  2	219.535	219.530	220.031	223.455	226.043	 3.411	18775.171	
06-Sep-2013	sub120	918	  2	 23	  1	 6.00	 12	  4	230.726	230.719	231.220	234.576	237.232	 3.350	18775.171	
06-Sep-2013	sub120	918	  2	 24	  1	 0.00	  9	  2	239.293	239.286	239.787	 0.000	245.799	 0.000	18775.171	
06-Sep-2013	sub120	918	  2	 25	  1	 2.00	 12	  2	250.510	250.508	251.009	253.331	257.004	 2.305	18775.171	
06-Sep-2013	sub120	918	  2	 26	  1	 0.00	  6	  1	259.919	259.927	260.428	262.415	266.423	 1.974	18775.171	
06-Sep-2013	sub120	918	  2	 27	  1	 6.00	 12	  4	268.279	268.277	268.778	270.899	274.773	 2.112	18775.171	
06-Sep-2013	sub120	918	  2	 28	  1	 2.00	 12	  2	279.436	279.432	279.933	283.440	285.928	 3.492	18775.171	
06-Sep-2013	sub120	918	  2	 29	  1	 2.00	  6	  3	288.890	288.884	289.385	292.375	295.397	 2.977	18775.171	
