Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
02-Nov-2017	sub206	906	  1	  1	  1	 4.00	  9	  2	 0.000	 0.005	 0.502	 3.835	 6.504	 3.324	6044.740	
02-Nov-2017	sub206	906	  1	  2	  1	 2.00	  7	  3	 8.270	 8.278	 8.775	11.345	14.777	 2.555	6044.740	
02-Nov-2017	sub206	906	  1	  3	  1	 0.00	  6	  1	20.015	20.016	20.513	22.138	26.515	 1.618	6044.740	
02-Nov-2017	sub206	906	  1	  4	  1	 6.00	 12	  2	32.169	32.168	32.666	34.423	38.667	 1.753	6044.740	
02-Nov-2017	sub206	906	  1	  5	  1	 2.00	  7	  1	44.110	44.105	44.602	48.266	50.604	 3.656	6044.740	
02-Nov-2017	sub206	906	  1	  6	  1	 0.00	  6	  1	55.939	55.942	56.440	58.280	62.441	 1.826	6044.740	
02-Nov-2017	sub206	906	  1	  7	  1	 0.00	  6	  3	69.027	69.023	69.520	71.676	75.522	 2.146	6044.740	
02-Nov-2017	sub206	906	  1	  8	  1	 6.00	 12	  2	78.047	78.042	78.539	80.396	84.541	 1.855	6044.740	
02-Nov-2017	sub206	906	  1	  9	  1	 2.00	  7	  3	86.913	86.912	87.409	91.587	93.411	 4.161	6044.740	
02-Nov-2017	sub206	906	  1	 10	  1	 4.00	  9	  4	95.596	95.599	96.097	98.053	102.098	 1.944	6044.740	
02-Nov-2017	sub206	906	  1	 11	  1	 4.00	  9	  4	104.158	104.154	104.651	109.492	110.653	 4.830	6044.740	
02-Nov-2017	sub206	906	  1	 12	  1	 4.00	  9	  2	113.265	113.272	113.770	116.571	119.771	 2.800	6044.740	
02-Nov-2017	sub206	906	  1	 13	  1	 0.00	  6	  3	123.707	123.700	124.214	126.486	130.199	 2.258	6044.740	
02-Nov-2017	sub206	906	  1	 14	  1	 6.00	 12	  4	135.732	135.737	136.234	137.676	142.236	 1.430	6044.740	
02-Nov-2017	sub206	906	  1	 15	  1	 2.00	  7	  3	147.519	147.524	148.022	149.812	154.023	 1.787	6044.740	
02-Nov-2017	sub206	906	  1	 16	  1	 2.00	  7	  3	156.844	156.842	157.339	159.842	163.341	 2.501	6044.740	
02-Nov-2017	sub206	906	  1	 17	  1	 6.00	 12	  4	166.587	166.590	167.088	168.911	173.089	 1.809	6044.740	
02-Nov-2017	sub206	906	  1	 18	  1	 2.00	  7	  1	177.194	177.201	177.698	179.903	183.700	 2.190	6044.740	
02-Nov-2017	sub206	906	  1	 19	  1	 0.00	  6	  3	186.832	186.833	187.330	189.452	193.332	 2.117	6044.740	
02-Nov-2017	sub206	906	  1	 20	  1	 6.00	 12	  2	194.992	194.990	195.487	197.908	201.489	 2.416	6044.740	
02-Nov-2017	sub206	906	  1	 21	  1	 4.00	  9	  4	207.331	207.325	207.839	210.043	213.823	 2.193	6044.740	
02-Nov-2017	sub206	906	  1	 22	  1	 6.00	 12	  2	219.535	219.543	220.041	221.897	226.042	 1.855	6044.740	
02-Nov-2017	sub206	906	  1	 23	  1	 6.00	 12	  4	230.726	230.734	231.231	233.552	237.233	 2.312	6044.740	
02-Nov-2017	sub206	906	  1	 24	  1	 4.00	  9	  2	239.293	239.289	239.786	242.190	245.788	 2.389	6044.740	
02-Nov-2017	sub206	906	  1	 25	  1	 6.00	 12	  2	250.510	250.513	251.010	252.220	257.012	 1.205	6044.740	
02-Nov-2017	sub206	906	  1	 26	  1	 0.00	  6	  1	259.919	259.913	260.427	262.317	266.412	 1.884	6044.740	
02-Nov-2017	sub206	906	  1	 27	  1	 6.00	 12	  4	268.279	268.285	268.783	271.153	274.784	 2.360	6044.740	
02-Nov-2017	sub206	906	  1	 28	  1	 6.00	 12	  2	279.436	279.443	279.940	282.245	285.942	 2.298	6044.740	
02-Nov-2017	sub206	906	  1	 29	  1	 0.00	  6	  3	288.890	288.893	289.390	291.280	295.392	 1.888	6044.740	
02-Nov-2017	sub206	906	  1	 30	  1	 0.00	  6	  1	299.075	299.072	299.570	302.239	305.571	 2.661	6044.740	
02-Nov-2017	sub206	906	  1	 31	  1	 0.00	  6	  3	307.251	307.246	307.760	309.534	313.745	 1.758	6044.740	
02-Nov-2017	sub206	906	  1	 32	  1	 4.00	  9	  4	319.181	319.183	319.680	321.669	325.682	 1.982	6044.740	
02-Nov-2017	sub206	906	  1	 33	  1	 2.00	  7	  1	330.624	330.622	331.119	333.125	337.121	 1.991	6044.740	
02-Nov-2017	sub206	906	  1	 34	  1	 4.00	  9	  4	343.650	343.653	344.150	345.825	350.152	 1.663	6044.740	
02-Nov-2017	sub206	906	  1	 35	  1	 4.00	  9	  2	354.025	354.032	354.529	356.286	360.530	 1.740	6044.740	
02-Nov-2017	sub206	906	  1	 36	  1	 6.00	 12	  4	362.165	362.172	362.669	364.874	368.671	 2.200	6044.740	
02-Nov-2017	sub206	906	  1	 37	  1	 2.00	  7	  3	375.072	375.070	375.568	377.441	381.569	 1.869	6044.740	
02-Nov-2017	sub206	906	  1	 38	  1	 4.00	  9	  4	387.300	387.305	387.803	389.245	393.804	 1.426	6044.740	
02-Nov-2017	sub206	906	  1	 39	  1	 0.00	  6	  3	396.505	396.507	397.004	398.546	403.006	 1.528	6044.740	
02-Nov-2017	sub206	906	  1	 40	  1	 2.00	  7	  3	408.021	408.029	408.526	410.068	414.528	 1.526	6044.740	
02-Nov-2017	sub206	906	  1	 41	  1	 0.00	  6	  1	417.538	417.545	418.043	419.435	424.044	 1.385	6044.740	
02-Nov-2017	sub206	906	  1	 42	  1	 6.00	 12	  2	429.592	429.598	430.096	432.931	436.097	 2.820	6044.740	
02-Nov-2017	sub206	906	  1	 43	  1	 2.00	  7	  1	439.608	439.612	440.109	441.767	446.111	 1.655	6044.740	
02-Nov-2017	sub206	906	  1	 44	  1	 6.00	 12	  4	449.005	449.012	449.510	451.665	455.511	 2.149	6044.740	
02-Nov-2017	sub206	906	  1	 45	  1	 4.00	  9	  4	458.399	458.396	458.893	461.397	464.895	 2.494	6044.740	
02-Nov-2017	sub206	906	  1	 46	  1	 2.00	  7	  1	470.719	470.714	471.211	472.803	477.213	 1.584	6044.740	
02-Nov-2017	sub206	906	  1	 47	  1	 4.00	  9	  2	481.434	481.441	481.938	483.911	487.940	 1.969	6044.740	
02-Nov-2017	sub206	906	  1	 48	  1	 4.00	  9	  2	489.505	489.498	490.012	491.355	496.014	 1.327	6044.740	
02-Nov-2017	sub206	906	  1	 49	  1	 6.00	 12	  4	501.712	501.717	502.214	503.806	508.216	 1.589	6044.740	
02-Nov-2017	sub206	906	  1	 50	  1	 0.00	  6	  1	514.923	514.930	515.427	516.803	521.429	 1.359	6044.740	
