Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
15-Dec-2017	sub231	927	  1	  1	  1	 0.00	  6	  3	 0.000	 0.004	 0.502	 3.834	 6.503	 3.326	509653.880	
15-Dec-2017	sub231	927	  1	  2	  1	 0.00	  6	  1	10.465	10.466	10.963	14.643	16.964	 3.673	509653.880	
15-Dec-2017	sub231	927	  1	  3	  1	 2.00	  9	  2	18.462	18.456	18.970	22.452	24.955	 3.465	509653.880	
15-Dec-2017	sub231	927	  1	  4	  1	 6.00	 12	  4	30.796	30.791	31.305	32.333	37.290	 1.026	509653.880	
15-Dec-2017	sub231	927	  1	  5	  1	 0.00	  7	  1	43.034	43.042	43.540	 0.000	49.541	 0.000	509653.880	
15-Dec-2017	sub231	927	  1	  6	  1	 2.00	  9	  4	51.611	51.613	52.111	53.702	58.112	 1.579	509653.880	
15-Dec-2017	sub231	927	  1	  7	  1	 6.00	 12	  2	64.051	64.047	64.545	65.573	70.546	 1.016	509653.880	
15-Dec-2017	sub231	927	  1	  8	  1	 6.00	 12	  4	74.566	74.575	75.072	76.017	81.074	 0.936	509653.880	
15-Dec-2017	sub231	927	  1	  9	  1	 0.00	  7	  3	84.269	84.273	84.771	87.506	90.772	 2.733	509653.880	
15-Dec-2017	sub231	927	  1	 10	  1	 2.00	  9	  4	92.684	92.678	93.192	94.618	99.177	 1.416	509653.880	
15-Dec-2017	sub231	927	  1	 11	  1	 6.00	 12	  4	101.482	101.482	101.979	103.123	107.980	 1.132	509653.880	
15-Dec-2017	sub231	927	  1	 12	  1	 2.00	  9	  2	112.619	112.622	113.120	114.446	119.121	 1.318	509653.880	
15-Dec-2017	sub231	927	  1	 13	  1	 0.00	  7	  1	120.698	120.696	121.194	122.885	127.195	 1.685	509653.880	
15-Dec-2017	sub231	927	  1	 14	  1	 6.00	 12	  4	130.751	130.759	131.257	133.744	137.258	 2.485	509653.880	
15-Dec-2017	sub231	927	  1	 15	  1	 6.00	 12	  2	141.733	141.734	142.232	143.923	148.233	 1.686	509653.880	
15-Dec-2017	sub231	927	  1	 16	  1	 0.00	  7	  3	153.757	153.754	154.251	155.942	160.253	 1.674	509653.880	
15-Dec-2017	sub231	927	  1	 17	  1	 0.00	  6	  1	162.020	162.027	162.524	163.469	168.525	 0.929	509653.880	
15-Dec-2017	sub231	927	  1	 18	  1	 2.00	  9	  4	171.409	171.410	171.907	173.748	177.909	 1.833	509653.880	
15-Dec-2017	sub231	927	  1	 19	  1	 0.00	  6	  1	179.441	179.434	179.948	180.876	185.949	 0.912	509653.880	
15-Dec-2017	sub231	927	  1	 20	  1	 0.00	  6	  3	190.021	190.028	190.525	191.652	196.526	 1.111	509653.880	
15-Dec-2017	sub231	927	  1	 21	  1	 6.00	 12	  2	200.889	200.887	201.384	202.627	207.385	 1.235	509653.880	
15-Dec-2017	sub231	927	  1	 22	  1	 6.00	 12	  4	210.809	210.817	211.315	212.773	217.316	 1.449	509653.880	
15-Dec-2017	sub231	927	  1	 23	  1	 0.00	  7	  1	222.904	222.903	223.400	225.937	229.402	 2.530	509653.880	
15-Dec-2017	sub231	927	  1	 24	  1	 2.00	  9	  2	232.261	232.270	232.767	235.221	238.769	 2.451	509653.880	
15-Dec-2017	sub231	927	  1	 25	  1	 2.00	  9	  4	244.432	244.438	244.936	246.411	250.937	 1.458	509653.880	
15-Dec-2017	sub231	927	  1	 26	  1	 0.00	  7	  3	255.540	255.546	256.043	257.237	262.045	 1.182	509653.880	
15-Dec-2017	sub231	927	  1	 27	  1	 0.00	  7	  1	268.923	268.925	269.422	271.213	275.424	 1.786	509653.880	
15-Dec-2017	sub231	927	  1	 28	  1	 0.00	  6	  3	281.337	281.342	281.840	282.834	287.841	 0.992	509653.880	
15-Dec-2017	sub231	927	  1	 29	  1	 2.00	  9	  4	289.370	289.366	289.864	290.941	295.865	 1.064	509653.880	
15-Dec-2017	sub231	927	  1	 30	  1	 2.00	  9	  2	301.985	301.983	302.480	305.447	308.481	 2.951	509653.880	
15-Dec-2017	sub231	927	  1	 31	  1	 6.00	 12	  2	310.457	310.454	310.952	312.808	316.953	 1.855	509653.880	
15-Dec-2017	sub231	927	  1	 32	  1	 6.00	 12	  4	320.958	320.965	321.462	322.358	327.464	 0.889	509653.880	
15-Dec-2017	sub231	927	  1	 33	  1	 2.00	  9	  4	328.913	328.906	329.420	330.962	335.421	 1.530	509653.880	
15-Dec-2017	sub231	927	  1	 34	  1	 2.00	  9	  4	338.109	338.107	338.605	339.599	344.606	 0.985	509653.880	
15-Dec-2017	sub231	927	  1	 35	  1	 0.00	  7	  1	350.009	350.011	350.508	352.514	356.509	 2.001	509653.880	
15-Dec-2017	sub231	927	  1	 36	  1	 0.00	  7	  3	358.613	358.615	359.112	360.289	365.114	 1.173	509653.880	
15-Dec-2017	sub231	927	  1	 37	  1	 2.00	  9	  2	367.529	367.534	368.031	369.689	374.033	 1.646	509653.880	
15-Dec-2017	sub231	927	  1	 38	  1	 0.00	  6	  3	380.053	380.051	380.548	382.272	386.550	 1.720	509653.880	
15-Dec-2017	sub231	927	  1	 39	  1	 2.00	  9	  2	390.470	390.479	390.976	392.717	396.978	 1.724	509653.880	
15-Dec-2017	sub231	927	  1	 40	  1	 0.00	  6	  1	403.340	403.344	403.841	405.648	409.842	 1.802	509653.880	
15-Dec-2017	sub231	927	  1	 41	  1	 0.00	  7	  1	415.499	415.496	415.993	418.215	421.995	 2.210	509653.880	
15-Dec-2017	sub231	927	  1	 42	  1	 0.00	  7	  3	427.237	427.233	427.731	429.902	433.732	 2.168	509653.880	
15-Dec-2017	sub231	927	  1	 43	  1	 0.00	  6	  1	440.073	440.082	440.579	441.822	446.581	 1.239	509653.880	
15-Dec-2017	sub231	927	  1	 44	  1	 0.00	  7	  3	449.546	449.548	450.045	451.620	456.047	 1.572	509653.880	
15-Dec-2017	sub231	927	  1	 45	  1	 6.00	 12	  4	461.119	461.120	461.617	463.176	467.619	 1.552	509653.880	
15-Dec-2017	sub231	927	  1	 46	  1	 0.00	  6	  1	469.101	469.094	469.608	470.454	475.610	 0.833	509653.880	
15-Dec-2017	sub231	927	  1	 47	  1	 0.00	  6	  3	476.966	476.969	477.466	478.212	483.468	 0.742	509653.880	
15-Dec-2017	sub231	927	  1	 48	  1	 2.00	  9	  4	488.370	488.375	488.872	492.752	494.874	 3.863	509653.880	
15-Dec-2017	sub231	927	  1	 49	  1	 6.00	 12	  2	498.204	498.206	498.703	499.798	504.705	 1.088	509653.880	
15-Dec-2017	sub231	927	  1	 50	  1	 2.00	  9	  2	505.932	505.932	506.429	507.523	512.430	 1.082	509653.880	
15-Dec-2017	sub231	927	  1	 51	  1	 0.00	  6	  1	515.775	515.779	516.277	517.238	522.278	 0.947	509653.880	
15-Dec-2017	sub231	927	  1	 52	  1	 0.00	  7	  1	526.535	526.539	527.036	528.213	533.038	 1.171	509653.880	
15-Dec-2017	sub231	927	  1	 53	  1	 0.00	  6	  1	538.488	538.492	538.989	539.752	544.991	 0.761	509653.880	
15-Dec-2017	sub231	927	  1	 54	  1	 6.00	 12	  2	549.643	549.649	550.147	551.241	556.148	 1.083	509653.880	
15-Dec-2017	sub231	927	  1	 55	  1	 6.00	 12	  4	557.417	557.425	557.922	558.900	563.923	 0.964	509653.880	
15-Dec-2017	sub231	927	  1	 56	  1	 0.00	  6	  3	568.961	568.963	569.461	570.936	575.462	 1.466	509653.880	
15-Dec-2017	sub231	927	  1	 57	  1	 2.00	  7	  3	582.361	582.359	582.856	587.531	588.858	 4.668	509653.880	
15-Dec-2017	sub231	927	  1	 58	  1	 2.00	  9	  2	591.740	591.742	592.240	593.185	598.241	 0.932	509653.880	
15-Dec-2017	sub231	927	  1	 59	  1	 0.00	  6	  1	604.306	604.309	604.806	605.685	610.808	 0.877	509653.880	
15-Dec-2017	sub231	927	  1	 60	  1	 6.00	 12	  2	617.814	617.820	618.318	619.428	624.319	 1.101	509653.880	
15-Dec-2017	sub231	927	  1	 61	  1	 0.00	  7	  3	631.259	631.265	631.763	632.807	637.764	 1.040	509653.880	
15-Dec-2017	sub231	927	  1	 62	  1	 2.00	  9	  4	643.052	643.053	643.550	644.810	649.552	 1.252	509653.880	
15-Dec-2017	sub231	927	  1	 63	  1	 0.00	  7	  1	651.950	651.955	652.453	653.961	658.454	 1.493	509653.880	
15-Dec-2017	sub231	927	  1	 64	  1	 6.00	 12	  2	663.024	663.030	663.527	665.815	669.529	 2.273	509653.880	
15-Dec-2017	sub231	927	  1	 65	  1	 0.00	  6	  3	670.910	670.905	671.419	673.640	677.403	 2.214	509653.880	
15-Dec-2017	sub231	927	  1	 66	  1	 0.00	  7	  3	683.232	683.239	683.736	687.997	689.738	 4.247	509653.880	
15-Dec-2017	sub231	927	  1	 67	  1	 2.00	  9	  2	692.823	692.822	693.319	694.761	699.320	 1.441	509653.880	
15-Dec-2017	sub231	927	  1	 68	  1	 0.00	  6	  3	705.684	705.686	706.184	708.422	712.185	 2.223	509653.880	
15-Dec-2017	sub231	927	  1	 69	  1	 6.00	 12	  2	718.492	718.485	718.999	721.519	725.000	 2.512	509653.880	
15-Dec-2017	sub231	927	  1	 70	  1	 0.00	  6	  3	727.351	727.355	727.852	730.505	733.853	 2.651	509653.880	
15-Dec-2017	sub231	927	  1	 71	  1	 6.00	 12	  4	737.279	737.285	737.783	738.744	743.784	 0.952	509653.880	
15-Dec-2017	sub231	927	  1	 72	  1	 0.00	  7	  1	748.130	748.128	748.625	749.951	754.626	 1.309	509653.880	
15-Dec-2017	sub231	927	  1	  1	  2	 2.00	  9	  2	 0.000	 0.009	 0.506	 5.928	 6.508	 5.413	510443.524	
15-Dec-2017	sub231	927	  1	  2	  2	 0.00	  7	  3	 8.270	 8.265	 8.763	10.288	14.764	 1.517	510443.524	
15-Dec-2017	sub231	927	  1	  3	  2	 0.00	  6	  1	20.015	20.019	20.517	21.661	26.518	 1.130	510443.524	
15-Dec-2017	sub231	927	  1	  4	  2	 6.00	 12	  2	32.169	32.171	32.669	33.945	38.670	 1.273	510443.524	
15-Dec-2017	sub231	927	  1	  5	  2	 0.00	  7	  1	44.110	44.108	44.605	47.424	50.607	 2.816	510443.524	
