Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
10-Nov-2017	sub219	917	  1	  1	  1	 0.00	  6	  3	 0.000	 0.016	 0.497	 2.254	 6.499	 1.745	3093.167	
10-Nov-2017	sub219	917	  1	  2	  1	 0.00	  6	  1	10.465	10.461	10.958	13.263	16.960	 2.299	3093.167	
10-Nov-2017	sub219	917	  1	  3	  1	 0.00	  9	  2	18.462	18.468	18.966	22.961	24.967	 3.980	3093.167	
10-Nov-2017	sub219	917	  1	  4	  1	 4.00	 12	  4	30.796	30.803	31.300	34.781	37.301	 3.469	3093.167	
10-Nov-2017	sub219	917	  1	  5	  1	 0.00	  7	  1	43.034	43.038	43.535	45.955	49.536	 2.417	3093.167	
10-Nov-2017	sub219	917	  1	  6	  1	 2.00	  9	  4	51.611	51.609	52.106	55.422	58.107	 3.310	3093.167	
10-Nov-2017	sub219	917	  1	  7	  1	 2.00	 12	  2	64.051	64.059	64.556	68.369	70.558	 3.803	3093.167	
10-Nov-2017	sub219	917	  1	  8	  1	 4.00	 12	  4	74.566	74.570	75.067	77.090	81.068	 2.019	3093.167	
10-Nov-2017	sub219	917	  1	  9	  1	 0.00	  7	  3	84.269	84.268	84.765	87.882	90.767	 3.112	3093.167	
10-Nov-2017	sub219	917	  1	 10	  1	 2.00	  9	  4	92.684	92.690	93.187	95.359	99.189	 2.162	3093.167	
10-Nov-2017	sub219	917	  1	 11	  1	 0.00	 12	  4	101.482	101.477	101.990	105.389	107.975	 3.383	3093.167	
10-Nov-2017	sub219	917	  1	 12	  1	 0.00	  9	  2	112.619	112.617	113.115	117.558	119.116	 4.426	3093.167	
10-Nov-2017	sub219	917	  1	 13	  1	 0.00	  7	  1	120.698	120.691	121.205	124.156	127.206	 2.944	3093.167	
10-Nov-2017	sub219	917	  1	 14	  1	 6.00	 12	  4	130.751	130.754	131.251	133.456	137.253	 2.201	3093.167	
10-Nov-2017	sub219	917	  1	 15	  1	 2.00	 12	  2	141.733	141.729	142.226	144.498	148.228	 2.265	3093.167	
10-Nov-2017	sub219	917	  1	 16	  1	 2.00	  7	  3	153.757	153.765	154.262	158.788	160.264	 4.509	3093.167	
10-Nov-2017	sub219	917	  1	 17	  1	 0.00	  6	  1	162.020	162.021	162.518	163.812	168.520	 1.276	3093.167	
10-Nov-2017	sub219	917	  1	 18	  1	 2.00	  9	  4	171.409	171.404	171.902	175.201	177.903	 3.287	3093.167	
10-Nov-2017	sub219	917	  1	 19	  1	 0.00	  6	  1	179.441	179.445	179.942	180.887	185.944	 0.939	3093.167	
10-Nov-2017	sub219	917	  1	 20	  1	 0.00	  6	  3	190.021	190.022	190.519	191.564	196.521	 1.034	3093.167	
10-Nov-2017	sub219	917	  1	 21	  1	 2.00	 12	  2	200.889	200.898	201.395	204.313	207.396	 2.901	3093.167	
10-Nov-2017	sub219	917	  1	 22	  1	 6.00	 12	  4	210.809	210.811	211.309	213.016	217.310	 1.700	3093.167	
10-Nov-2017	sub219	917	  1	 23	  1	 0.00	  7	  1	222.904	222.897	223.411	226.130	229.413	 2.717	3093.167	
10-Nov-2017	sub219	917	  1	 24	  1	 2.00	  9	  2	232.261	232.264	232.761	236.641	238.763	 3.878	3093.167	
10-Nov-2017	sub219	917	  1	 25	  1	 4.00	  9	  4	244.432	244.433	244.930	246.853	250.931	 1.909	3093.167	
10-Nov-2017	sub219	917	  1	 26	  1	 2.00	  7	  3	255.540	255.540	256.038	258.723	262.039	 2.681	3093.167	
10-Nov-2017	sub219	917	  1	 27	  1	 0.00	  7	  1	268.923	268.919	269.416	 0.000	275.418	 0.000	3093.167	
10-Nov-2017	sub219	917	  1	 28	  1	 0.00	  6	  3	281.337	281.336	281.834	284.950	287.835	 3.100	3093.167	
10-Nov-2017	sub219	917	  1	 29	  1	 4.00	  9	  4	289.370	289.377	289.874	291.946	295.876	 2.059	3093.167	
10-Nov-2017	sub219	917	  1	 30	  1	 2.00	  9	  2	301.985	301.993	302.490	305.607	308.492	 3.106	3093.167	
10-Nov-2017	sub219	917	  1	 31	  1	 2.00	 12	  2	310.457	310.465	310.962	313.697	316.963	 2.730	3093.167	
10-Nov-2017	sub219	917	  1	 32	  1	 6.00	 12	  4	320.958	320.959	321.456	322.849	327.458	 1.387	3093.167	
10-Nov-2017	sub219	917	  1	 33	  1	 4.00	  9	  4	328.913	328.916	329.414	332.033	335.415	 2.605	3093.167	
10-Nov-2017	sub219	917	  1	 34	  1	 4.00	  9	  4	338.109	338.117	338.615	341.798	344.616	 3.171	3093.167	
10-Nov-2017	sub219	917	  1	 35	  1	 0.00	  7	  1	350.009	350.004	350.502	353.254	356.503	 2.749	3093.167	
10-Nov-2017	sub219	917	  1	 36	  1	 2.00	  7	  3	358.613	358.608	359.106	362.140	365.107	 3.032	3093.167	
10-Nov-2017	sub219	917	  1	 37	  1	 2.00	  9	  2	367.529	367.528	368.025	371.308	374.026	 3.281	3093.167	
10-Nov-2017	sub219	917	  1	 38	  1	 0.00	  6	  3	380.053	380.061	380.558	382.747	386.560	 2.178	3093.167	
10-Nov-2017	sub219	917	  1	 39	  1	 2.00	  9	  2	390.470	390.472	390.970	395.181	396.971	 4.207	3093.167	
10-Nov-2017	sub219	917	  1	 40	  1	 0.00	  6	  1	403.340	403.337	403.834	405.293	409.836	 1.445	3093.167	
10-Nov-2017	sub219	917	  1	 41	  1	 0.00	  7	  1	415.499	415.506	416.003	418.307	422.004	 2.300	3093.167	
10-Nov-2017	sub219	917	  1	 42	  1	 2.00	  7	  3	427.237	427.243	427.741	431.338	433.742	 3.586	3093.167	
