Date 	 Name 	 ID 	 gender 	 Trial 	 RUN 	 Decision 	 OfferType 	 Condition 	 onstrial 	 ronsfix 	 ronsdec 	 ronsdec2 	 onsjitter 	 RT 	 GameOn 	 
13-Sep-2013	sub131	927	  2	  1	  1	 2.00	  6	  3	 0.000	 0.006	 0.508	 5.200	 6.503	 4.678	10090.075	
13-Sep-2013	sub131	927	  2	  2	  1	 0.00	  6	  1	10.465	10.461	10.961	12.899	16.974	 1.929	10090.075	
13-Sep-2013	sub131	927	  2	  3	  1	 2.00	  9	  2	18.462	18.460	18.961	23.603	24.956	 4.626	10090.075	
13-Sep-2013	sub131	927	  2	  4	  1	 6.00	 12	  4	30.796	30.801	31.302	34.625	37.297	 3.308	10090.075	
13-Sep-2013	sub131	927	  2	  5	  1	 0.00	  7	  1	43.034	43.042	43.543	46.415	49.538	 2.859	10090.075	
13-Sep-2013	sub131	927	  2	  6	  1	 4.00	  9	  4	51.611	51.609	52.110	55.350	58.105	 3.236	10090.075	
13-Sep-2013	sub131	927	  2	  7	  1	 2.00	 12	  2	64.051	64.050	64.551	69.828	70.547	 5.275	10090.075	
13-Sep-2013	sub131	927	  2	  8	  1	 0.00	 12	  4	74.566	74.571	75.072	 0.000	81.084	 0.000	10090.075	
13-Sep-2013	sub131	927	  2	  9	  1	 2.00	  7	  3	84.269	84.274	84.775	86.478	90.770	 1.691	10090.075	
13-Sep-2013	sub131	927	  2	 10	  1	 4.00	  9	  4	92.684	92.691	93.192	95.746	99.187	 2.547	10090.075	
13-Sep-2013	sub131	927	  2	 11	  1	 4.00	 12	  4	101.482	101.474	101.975	105.800	107.988	 3.819	10090.075	
13-Sep-2013	sub131	927	  2	 12	  1	 2.00	  9	  2	112.619	112.613	113.114	117.239	119.126	 4.112	10090.075	
13-Sep-2013	sub131	927	  2	 13	  1	 0.00	  7	  1	120.698	120.696	121.197	123.168	127.192	 1.957	10090.075	
13-Sep-2013	sub131	927	  2	 14	  1	 4.00	 12	  4	130.751	130.749	131.250	134.740	137.245	 3.488	10090.075	
13-Sep-2013	sub131	927	  2	 15	  1	 0.00	 12	  2	141.733	141.738	142.239	 0.000	148.251	 0.000	10090.075	
13-Sep-2013	sub131	927	  2	 16	  1	 0.00	  7	  3	153.757	153.762	154.263	157.135	160.258	 2.860	10090.075	
13-Sep-2013	sub131	927	  2	 17	  1	 0.00	  6	  1	162.020	162.028	162.512	 0.000	168.524	 0.000	10090.075	
13-Sep-2013	sub131	927	  2	 18	  1	 2.00	  9	  4	171.409	171.413	171.914	174.837	177.909	 2.912	10090.075	
13-Sep-2013	sub131	927	  2	 19	  1	 0.00	  6	  1	179.441	179.446	179.947	183.270	185.942	 3.319	10090.075	
13-Sep-2013	sub131	927	  2	 20	  1	 2.00	  6	  3	190.021	190.017	190.517	193.774	196.530	 3.253	10090.075	
13-Sep-2013	sub131	927	  2	 21	  1	 0.00	 12	  2	200.889	200.888	201.389	204.145	207.385	 2.748	10090.075	
13-Sep-2013	sub131	927	  2	 22	  1	 2.00	 12	  4	210.809	210.808	211.309	214.799	217.304	 3.477	10090.075	
13-Sep-2013	sub131	927	  2	 23	  1	 0.00	  7	  1	222.904	222.898	223.399	226.873	229.412	 3.459	10090.075	
13-Sep-2013	sub131	927	  2	 24	  1	 0.00	  9	  2	232.261	232.267	232.768	236.008	238.764	 3.234	10090.075	
13-Sep-2013	sub131	927	  2	 25	  1	 2.00	  9	  4	244.432	244.424	244.925	249.735	250.938	 4.805	10090.075	
13-Sep-2013	sub131	927	  2	 26	  1	 2.00	  7	  3	255.540	255.547	256.048	259.638	262.043	 3.586	10090.075	
13-Sep-2013	sub131	927	  2	 27	  1	 0.00	  7	  1	268.923	268.923	269.424	271.161	275.420	 1.730	10090.075	
13-Sep-2013	sub131	927	  2	 28	  1	 2.00	  6	  3	281.337	281.331	281.832	285.673	287.844	 3.834	10090.075	
13-Sep-2013	sub131	927	  2	 29	  1	 4.00	  9	  4	289.370	289.364	289.865	294.574	295.877	 4.705	10090.075	
13-Sep-2013	sub131	927	  2	 30	  1	 0.00	  9	  2	301.985	301.989	302.490	306.030	308.485	 3.528	10090.075	
13-Sep-2013	sub131	927	  2	 31	  1	 0.00	 12	  2	310.457	310.456	310.957	315.466	316.952	 4.501	10090.075	
13-Sep-2013	sub131	927	  2	 32	  1	 0.00	 12	  4	320.958	320.960	321.461	325.569	327.456	 4.093	10090.075	
13-Sep-2013	sub131	927	  2	 33	  1	 2.00	  9	  4	328.913	328.909	329.410	332.967	335.422	 3.544	10090.075	
13-Sep-2013	sub131	927	  2	 34	  1	 4.00	  9	  4	338.109	338.111	338.612	342.302	344.607	 3.686	10090.075	
13-Sep-2013	sub131	927	  2	 35	  1	 0.00	  7	  1	350.009	350.018	350.502	353.040	356.514	 2.532	10090.075	
13-Sep-2013	sub131	927	  2	 36	  1	 0.00	  7	  3	358.613	358.618	359.119	363.144	365.114	 4.011	10090.075	
13-Sep-2013	sub131	927	  2	 37	  1	 0.00	  9	  2	367.529	367.536	368.037	370.007	374.032	 1.957	10090.075	
13-Sep-2013	sub131	927	  2	 38	  1	 2.00	  6	  3	380.053	380.061	380.562	385.956	386.557	 5.377	10090.075	
13-Sep-2013	sub131	927	  2	 39	  1	 0.00	  9	  2	390.470	390.464	390.965	392.552	396.977	 1.581	10090.075	
13-Sep-2013	sub131	927	  2	 40	  1	 0.00	  6	  1	403.340	403.340	403.841	408.484	409.836	 4.625	10090.075	
13-Sep-2013	sub131	927	  2	 41	  1	 0.00	  7	  1	415.499	415.498	415.999	421.543	421.993	 5.532	10090.075	
13-Sep-2013	sub131	927	  2	 42	  1	 2.00	  7	  3	427.237	427.237	427.738	431.746	433.734	 3.992	10090.075	
13-Sep-2013	sub131	927	  2	 43	  1	 0.00	  6	  1	440.073	440.080	440.581	445.357	446.576	 4.766	10090.075	
13-Sep-2013	sub131	927	  2	 44	  1	 2.00	  7	  3	449.546	449.548	450.049	455.160	456.045	 5.097	10090.075	
13-Sep-2013	sub131	927	  2	 45	  1	 0.00	 12	  4	461.119	461.121	461.622	466.949	467.617	 5.324	10090.075	
13-Sep-2013	sub131	927	  2	 46	  1	 0.00	  6	  1	469.101	469.104	469.605	473.663	475.600	 4.053	10090.075	
13-Sep-2013	sub131	927	  2	 47	  1	 2.00	  6	  3	476.966	476.969	477.470	482.063	483.466	 4.588	10090.075	
13-Sep-2013	sub131	927	  2	 48	  1	 4.00	  9	  4	488.370	488.375	488.876	492.450	494.872	 3.566	10090.075	
13-Sep-2013	sub131	927	  2	 49	  1	 0.00	 12	  2	498.204	498.212	498.713	502.888	504.708	 4.170	10090.075	
13-Sep-2013	sub131	927	  2	 50	  1	 0.00	  9	  2	505.932	505.927	506.428	509.200	512.440	 2.758	10090.075	
13-Sep-2013	sub131	927	  2	 51	  1	 0.00	  6	  1	515.775	515.780	516.281	519.988	522.276	 3.697	10090.075	
13-Sep-2013	sub131	927	  2	 52	  1	 0.00	  7	  1	526.535	526.534	527.035	529.975	533.030	 2.927	10090.075	
13-Sep-2013	sub131	927	  2	 53	  1	 0.00	  6	  1	538.488	538.491	538.992	541.113	544.988	 2.106	10090.075	
13-Sep-2013	sub131	927	  2	 54	  1	 0.00	 12	  2	549.643	549.647	550.148	554.890	556.143	 4.734	10090.075	
13-Sep-2013	sub131	927	  2	 55	  1	 0.00	 12	  4	557.417	557.412	557.913	 0.000	563.925	 0.000	10090.075	
13-Sep-2013	sub131	927	  2	 56	  1	 2.00	  6	  3	568.961	568.969	569.470	571.641	575.465	 2.165	10090.075	
13-Sep-2013	sub131	927	  2	 57	  1	 2.00	  7	  3	582.361	582.362	582.863	585.869	588.858	 2.988	10090.075	
13-Sep-2013	sub131	927	  2	 58	  1	 0.00	  9	  2	591.740	591.747	592.248	593.835	598.243	 1.570	10090.075	
13-Sep-2013	sub131	927	  2	 59	  1	 0.00	  6	  1	604.306	604.305	604.806	605.792	610.801	 0.972	10090.075	
13-Sep-2013	sub131	927	  2	 60	  1	 0.00	 12	  2	617.814	617.815	618.316	619.252	624.312	 0.918	10090.075	
